"","GeneID","F_parvapinis_BW_1.quant","F_parvapinis_BW_2.quant","F_parvapinis_BW_3.quant","F_parvapinis_FW_1.quant","F_parvapinis_FW_2.quant","F_parvapinis_FW_3.quant","F_parvapinis_transfer_1.quant","F_parvapinis_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"85521","ENSXMAP00000009851","261.070766503879","331.791463813344","311.124365874297","60.0591320319445","144.792682772308","172.942368160764","61.8207622243471","53.3387976603343",174.617542380152,-1.12748720700801,0.528042125881538,-2.13522208124158,0.0327428740593538,0.999906097828751,174.617542380152,-2.38805910737549,0.525753214307971,-4.54216739410487,5.56788007938459e-06,0.00254323630087582,174.617542380152,1.26057190036749,0.471983023495469,2.67079923983662,0.00756708900095851,0.387446393255626,"TRINITY_DN113663_c4_g2_i1","TRINITY_DN113663_c4_g2","Transcript_201356","gi|831530895|ref|XP_012720993.1| PREDICTED: condensin complex subunit 3 isoform X2 [Fundulus heteroclitus]"
"85522","ENSXMAP00000009851","261.070766503879","331.791463813344","311.124365874297","60.0591320319445","144.792682772308","172.942368160764","61.8207622243471","53.3387976603343",174.617542380152,-1.12748720700801,0.528042125881538,-2.13522208124158,0.0327428740593538,0.999906097828751,174.617542380152,-2.38805910737549,0.525753214307971,-4.54216739410487,5.56788007938459e-06,0.00254323630087582,174.617542380152,1.26057190036749,0.471983023495469,2.67079923983662,0.00756708900095851,0.387446393255626,"TRINITY_DN113663_c4_g2_i2","TRINITY_DN113663_c4_g2","Transcript_201357","gi|831530895|ref|XP_012720993.1| PREDICTED: condensin complex subunit 3 isoform X2 [Fundulus heteroclitus]"
"85523","ENSXMAP00000009851","261.070766503879","331.791463813344","311.124365874297","60.0591320319445","144.792682772308","172.942368160764","61.8207622243471","53.3387976603343",174.617542380152,-1.12748720700801,0.528042125881538,-2.13522208124158,0.0327428740593538,0.999906097828751,174.617542380152,-2.38805910737549,0.525753214307971,-4.54216739410487,5.56788007938459e-06,0.00254323630087582,174.617542380152,1.26057190036749,0.471983023495469,2.67079923983662,0.00756708900095851,0.387446393255626,"TRINITY_DN115157_c3_g1_i1","TRINITY_DN115157_c3_g1","Transcript_134232","gi|831530895|ref|XP_012720993.1| PREDICTED: condensin complex subunit 3 isoform X2 [Fundulus heteroclitus]"
"85524","ENSXMAP00000009851","261.070766503879","331.791463813344","311.124365874297","60.0591320319445","144.792682772308","172.942368160764","61.8207622243471","53.3387976603343",174.617542380152,-1.12748720700801,0.528042125881538,-2.13522208124158,0.0327428740593538,0.999906097828751,174.617542380152,-2.38805910737549,0.525753214307971,-4.54216739410487,5.56788007938459e-06,0.00254323630087582,174.617542380152,1.26057190036749,0.471983023495469,2.67079923983662,0.00756708900095851,0.387446393255626,"TRINITY_DN113663_c4_g2_i2","TRINITY_DN113663_c4_g2","Transcript_201357","gi|831530892|ref|XP_012720992.1| PREDICTED: condensin complex subunit 3 isoform X1 [Fundulus heteroclitus]"
"85525","ENSXMAP00000009851","261.070766503879","331.791463813344","311.124365874297","60.0591320319445","144.792682772308","172.942368160764","61.8207622243471","53.3387976603343",174.617542380152,-1.12748720700801,0.528042125881538,-2.13522208124158,0.0327428740593538,0.999906097828751,174.617542380152,-2.38805910737549,0.525753214307971,-4.54216739410487,5.56788007938459e-06,0.00254323630087582,174.617542380152,1.26057190036749,0.471983023495469,2.67079923983662,0.00756708900095851,0.387446393255626,"TRINITY_DN113663_c4_g2_i1","TRINITY_DN113663_c4_g2","Transcript_201356","gi|831530892|ref|XP_012720992.1| PREDICTED: condensin complex subunit 3 isoform X1 [Fundulus heteroclitus]"
"85526","ENSXMAP00000009851","261.070766503879","331.791463813344","311.124365874297","60.0591320319445","144.792682772308","172.942368160764","61.8207622243471","53.3387976603343",174.617542380152,-1.12748720700801,0.528042125881538,-2.13522208124158,0.0327428740593538,0.999906097828751,174.617542380152,-2.38805910737549,0.525753214307971,-4.54216739410487,5.56788007938459e-06,0.00254323630087582,174.617542380152,1.26057190036749,0.471983023495469,2.67079923983662,0.00756708900095851,0.387446393255626,"TRINITY_DN113663_c4_g2_i5","TRINITY_DN113663_c4_g2","Transcript_201360","gi|831530892|ref|XP_012720992.1| PREDICTED: condensin complex subunit 3 isoform X1 [Fundulus heteroclitus]"
"36266","ENSTNIP00000005391","477.372938225297","693.777845255804","464.703997869536","125.857553061135","296.227888236923","120.569018484597","119.229803620101","80.8105229784656",297.318695966482,-0.857638929366055,0.552373955220458,-1.55264186745329,0.120508717500694,0.999906097828751,297.318695966482,-2.4476009062702,0.549103947426449,-4.45744547592794,8.29421242384534e-06,0.0036037341492288,297.318695966482,1.58996197690414,0.492620323924909,3.22756065814797,0.00124850567219809,0.132106211272686,"TRINITY_DN114133_c0_g1_i2","TRINITY_DN114133_c0_g1","Transcript_106050","gi|831534935|ref|XP_012722430.1| PREDICTED: uncharacterized protein LOC105929269 [Fundulus heteroclitus]"
"79592","ENSXMAP00000008572","24.6219735778717","21.4459797655975","39.1279838833012","5.04296453969692","3.85161601521014","2.48067728207894","0","1.64888914079896",12.2775105255694,-1.97224888128454,1.13970539592291,-1.73049007957661,0.0835427521500244,0.999906097828751,12.2775105255694,-4.85963943921007,1.09426238181232,-4.44101846136894,8.95341123698798e-06,0.00379752542323105,12.2775105255694,2.88739055792553,0.891582085702696,3.23850221334342,0.00120159088638624,0.129918818870069,"TRINITY_DN89555_c2_g1_i1","TRINITY_DN89555_c2_g1","Transcript_328086","gi|831563098|ref|XP_012732241.1| PREDICTED: B-cell scaffold protein with ankyrin repeats-like [Fundulus heteroclitus]"
"79593","ENSXMAP00000008572","24.6219735778717","21.4459797655975","39.1279838833012","5.04296453969692","3.85161601521014","2.48067728207894","0","1.64888914079896",12.2775105255694,-1.97224888128454,1.13970539592291,-1.73049007957661,0.0835427521500244,0.999906097828751,12.2775105255694,-4.85963943921007,1.09426238181232,-4.44101846136894,8.95341123698798e-06,0.00379752542323105,12.2775105255694,2.88739055792553,0.891582085702696,3.23850221334342,0.00120159088638624,0.129918818870069,"TRINITY_DN89555_c0_g2_i1","TRINITY_DN89555_c0_g2","Transcript_328084","gi|831563098|ref|XP_012732241.1| PREDICTED: B-cell scaffold protein with ankyrin repeats-like [Fundulus heteroclitus]"
"88308","ENSXMAP00000010468","190.502045958516","202.274081406894","156.814032674932","329.554212875657","354.530768616541","382.254862029701","514.872920281955","411.648245576821",317.806396177627,0.381327948102153,0.301874852254574,1.2631987900091,0.206517747595028,0.999906097828751,317.806396177627,1.33784790443447,0.305220383479724,4.3832193943998,1.16938241507327e-05,0.00473440416866257,317.806396177627,-0.956519956332317,0.277890264618025,-3.44207796428962,0.0005772638490371,0.0816249829183314,"TRINITY_DN115721_c9_g1_i2","TRINITY_DN115721_c9_g1","Transcript_114530","gi|831522692|ref|XP_012718079.1| PREDICTED: IgGFc-binding protein [Fundulus heteroclitus]"
"88309","ENSXMAP00000010468","190.502045958516","202.274081406894","156.814032674932","329.554212875657","354.530768616541","382.254862029701","514.872920281955","411.648245576821",317.806396177627,0.381327948102153,0.301874852254574,1.2631987900091,0.206517747595028,0.999906097828751,317.806396177627,1.33784790443447,0.305220383479724,4.3832193943998,1.16938241507327e-05,0.00473440416866257,317.806396177627,-0.956519956332317,0.277890264618025,-3.44207796428962,0.0005772638490371,0.0816249829183314,"TRINITY_DN115721_c9_g1_i2","TRINITY_DN115721_c9_g1","Transcript_114530","gi|831522692|ref|XP_012718079.1| PREDICTED: IgGFc-binding protein [Fundulus heteroclitus]"
"88310","ENSXMAP00000010468","190.502045958516","202.274081406894","156.814032674932","329.554212875657","354.530768616541","382.254862029701","514.872920281955","411.648245576821",317.806396177627,0.381327948102153,0.301874852254574,1.2631987900091,0.206517747595028,0.999906097828751,317.806396177627,1.33784790443447,0.305220383479724,4.3832193943998,1.16938241507327e-05,0.00473440416866257,317.806396177627,-0.956519956332317,0.277890264618025,-3.44207796428962,0.0005772638490371,0.0816249829183314,"TRINITY_DN115721_c9_g1_i6","TRINITY_DN115721_c9_g1","Transcript_114534","gi|831522692|ref|XP_012718079.1| PREDICTED: IgGFc-binding protein [Fundulus heteroclitus]"
"41579","ENSTRUP00000043861","189.125943477452","188.954349647914","223.685526366177","241.58960761251","206.33232572822","228.651950876239","482.410116406787","443.725562978072",275.559422886671,1.04077674655222,0.280450475870819,3.71108925139291,0.000206369320032323,0.149816756010608,275.559422886671,1.20703478278045,0.278926278569791,4.32743300118433,1.50857212097945e-05,0.00578444811693045,275.559422886671,-0.166258036228222,0.25790587491558,-0.644646176759809,0.519156503254829,0.958899694948582,"TRINITY_DN111085_c0_g2_i3","TRINITY_DN111085_c0_g2","Transcript_96357","gi|831525576|ref|XP_012719097.1| PREDICTED: hepatocyte growth factor receptor isoform X1 [Fundulus heteroclitus]"
"41580","ENSTRUP00000043861","189.125943477452","188.954349647914","223.685526366177","241.58960761251","206.33232572822","228.651950876239","482.410116406787","443.725562978072",275.559422886671,1.04077674655222,0.280450475870819,3.71108925139291,0.000206369320032323,0.149816756010608,275.559422886671,1.20703478278045,0.278926278569791,4.32743300118433,1.50857212097945e-05,0.00578444811693045,275.559422886671,-0.166258036228222,0.25790587491558,-0.644646176759809,0.519156503254829,0.958899694948582,"TRINITY_DN111085_c0_g2_i1","TRINITY_DN111085_c0_g2","Transcript_96355","gi|831525579|ref|XP_012719098.1| PREDICTED: hepatocyte growth factor receptor isoform X2 [Fundulus heteroclitus]"
"41581","ENSTRUP00000043861","189.125943477452","188.954349647914","223.685526366177","241.58960761251","206.33232572822","228.651950876239","482.410116406787","443.725562978072",275.559422886671,1.04077674655222,0.280450475870819,3.71108925139291,0.000206369320032323,0.149816756010608,275.559422886671,1.20703478278045,0.278926278569791,4.32743300118433,1.50857212097945e-05,0.00578444811693045,275.559422886671,-0.166258036228222,0.25790587491558,-0.644646176759809,0.519156503254829,0.958899694948582,"TRINITY_DN111085_c0_g2_i3","TRINITY_DN111085_c0_g2","Transcript_96357","gi|831525579|ref|XP_012719098.1| PREDICTED: hepatocyte growth factor receptor isoform X2 [Fundulus heteroclitus]"
"41582","ENSTRUP00000043861","189.125943477452","188.954349647914","223.685526366177","241.58960761251","206.33232572822","228.651950876239","482.410116406787","443.725562978072",275.559422886671,1.04077674655222,0.280450475870819,3.71108925139291,0.000206369320032323,0.149816756010608,275.559422886671,1.20703478278045,0.278926278569791,4.32743300118433,1.50857212097945e-05,0.00578444811693045,275.559422886671,-0.166258036228222,0.25790587491558,-0.644646176759809,0.519156503254829,0.958899694948582,"TRINITY_DN111085_c0_g2_i1","TRINITY_DN111085_c0_g2","Transcript_96355","gi|831525576|ref|XP_012719097.1| PREDICTED: hepatocyte growth factor receptor isoform X1 [Fundulus heteroclitus]"
"123000","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i24","TRINITY_DN115387_c0_g1_","Transcript_226743","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123001","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i4","TRINITY_DN115387_c0_g1","Transcript_226723","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123002","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i8","TRINITY_DN115387_c0_g1","Transcript_226727","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123003","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i22","TRINITY_DN115387_c0_g1_","Transcript_226741","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123004","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i20","TRINITY_DN115387_c0_g1_","Transcript_226739","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123005","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i14","TRINITY_DN115387_c0_g1_","Transcript_226733","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123006","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i18","TRINITY_DN115387_c0_g1_","Transcript_226737","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123007","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i18","TRINITY_DN115387_c0_g1_","Transcript_226737","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123008","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i7","TRINITY_DN115387_c0_g1","Transcript_226726","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123009","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i6","TRINITY_DN115387_c0_g1","Transcript_226725","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123010","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i23","TRINITY_DN115387_c0_g1_","Transcript_226742","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123011","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i5","TRINITY_DN115387_c0_g1","Transcript_226724","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
"123012","ENSXMAP00000018161","539.744734845562","681.250510442572","597.015090213402","454.338617502899","586.049861042163","544.642921510771","216.882556190862","271.000197796181",486.365561193051,-1.11699361916099,0.305861019236804,-3.65196461434725,0.000260241750740716,0.152601674243388,486.365561193051,-1.31250846733138,0.304803017116447,-4.30608751759811,1.66167337156695e-05,0.00604103049818237,486.365561193051,0.195514848170386,0.273951370189469,0.713684505520687,0.475422289639171,0.958899694948582,"TRINITY_DN115387_c0_g1_i19","TRINITY_DN115387_c0_g1_","Transcript_226738","gi|831568431|ref|XP_012734042.1| PREDICTED: DNA (cytosine-5)-methyltransferase 1 [Fundulus heteroclitus]"
