"","GeneID","F_heteroclitusMDPL_BW_1.quant","F_heteroclitusMDPL_BW_2.quant","F_heteroclitusMDPL_BW_3.quant","F_heteroclitusMDPL_FW_1.quant","F_heteroclitusMDPL_FW_2.quant","F_heteroclitusMDPL_FW_3.quant","F_heteroclitusMDPL_transfer_1.quant","F_heteroclitusMDPL_transfer_2.quant","F_heteroclitusMDPL_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"136893","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]","406.107467778077","370.311925140201","344.212615429267","137.803528562882","119.574511321397","71.6732075704182","206.936230785621","268.234767589067","158.486681353532",231.482326170051,0.949155520080763,0.311695459419316,3.04513746157555,0.0023257398480438,0.0619134678260528,231.482326170051,-0.831960648159507,0.305782140237311,-2.72076272183143,0.00651314935301685,0.159394802243008,231.482326170051,1.78111616824027,0.31482253196505,5.65752443804753,1.53571955467383e-08,1.11842748257625e-05,"TRINITY_DN170720_c1_g8_i3","TRINITY_DN170720_c1_g8","Transcript_289058","gi|831544523|ref|XP_012725906.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]"
"136894","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]","406.107467778077","370.311925140201","344.212615429267","137.803528562882","119.574511321397","71.6732075704182","206.936230785621","268.234767589067","158.486681353532",231.482326170051,0.949155520080763,0.311695459419316,3.04513746157555,0.0023257398480438,0.0619134678260528,231.482326170051,-0.831960648159507,0.305782140237311,-2.72076272183143,0.00651314935301685,0.159394802243008,231.482326170051,1.78111616824027,0.31482253196505,5.65752443804753,1.53571955467383e-08,1.11842748257625e-05,"TRINITY_DN170720_c1_g8_i3","TRINITY_DN170720_c1_g8","Transcript_289058","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]"
"136895","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]","406.107467778077","370.311925140201","344.212615429267","137.803528562882","119.574511321397","71.6732075704182","206.936230785621","268.234767589067","158.486681353532",231.482326170051,0.949155520080763,0.311695459419316,3.04513746157555,0.0023257398480438,0.0619134678260528,231.482326170051,-0.831960648159507,0.305782140237311,-2.72076272183143,0.00651314935301685,0.159394802243008,231.482326170051,1.78111616824027,0.31482253196505,5.65752443804753,1.53571955467383e-08,1.11842748257625e-05,"TRINITY_DN170720_c1_g6_i1","TRINITY_DN170720_c1_g6","Transcript_289054","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]"
"136896","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]","406.107467778077","370.311925140201","344.212615429267","137.803528562882","119.574511321397","71.6732075704182","206.936230785621","268.234767589067","158.486681353532",231.482326170051,0.949155520080763,0.311695459419316,3.04513746157555,0.0023257398480438,0.0619134678260528,231.482326170051,-0.831960648159507,0.305782140237311,-2.72076272183143,0.00651314935301685,0.159394802243008,231.482326170051,1.78111616824027,0.31482253196505,5.65752443804753,1.53571955467383e-08,1.11842748257625e-05,"TRINITY_DN170720_c1_g2_i1","TRINITY_DN170720_c1_g2","Transcript_289049","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]"
"136897","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]","406.107467778077","370.311925140201","344.212615429267","137.803528562882","119.574511321397","71.6732075704182","206.936230785621","268.234767589067","158.486681353532",231.482326170051,0.949155520080763,0.311695459419316,3.04513746157555,0.0023257398480438,0.0619134678260528,231.482326170051,-0.831960648159507,0.305782140237311,-2.72076272183143,0.00651314935301685,0.159394802243008,231.482326170051,1.78111616824027,0.31482253196505,5.65752443804753,1.53571955467383e-08,1.11842748257625e-05,"TRINITY_DN170720_c1_g5_i1","TRINITY_DN170720_c1_g5","Transcript_289053","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]"
"136898","gi|831544520|ref|XP_012725904.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]","406.107467778077","370.311925140201","344.212615429267","137.803528562882","119.574511321397","71.6732075704182","206.936230785621","268.234767589067","158.486681353532",231.482326170051,0.949155520080763,0.311695459419316,3.04513746157555,0.0023257398480438,0.0619134678260528,231.482326170051,-0.831960648159507,0.305782140237311,-2.72076272183143,0.00651314935301685,0.159394802243008,231.482326170051,1.78111616824027,0.31482253196505,5.65752443804753,1.53571955467383e-08,1.11842748257625e-05,"TRINITY_DN170720_c1_g6_i1","TRINITY_DN170720_c1_g6","Transcript_289054","gi|831544523|ref|XP_012725906.1| PREDICTED: zymogen granule membrane protein 16-like [Fundulus heteroclitus]"
"92620","ENSXMAP00000015101","286.57855384804","280.579489088167","390.526025310021","51.2094908874315","92.6946961289793","125.980241765087","164.270471703181","167.079468763931","140.557834371771",188.830696874068,0.803814283889948,0.337384785606703,2.38248527551261,0.0171962196738968,0.222912110514501,188.830696874068,-1.00747561056348,0.332274667683695,-3.03205663430993,0.00242893627227966,0.0887528271116719,188.830696874068,1.81128989445342,0.341639755574802,5.3017538646987,1.14695412151857e-07,6.3746502753874e-05,"TRINITY_DN170909_c0_g2_i1","TRINITY_DN170909_c0_g2","Transcript_248832","gi|831522824|ref|XP_012718127.1| PREDICTED: tenascin-like isoform X1 [Fundulus heteroclitus]"
"92621","ENSXMAP00000015101","286.57855384804","280.579489088167","390.526025310021","51.2094908874315","92.6946961289793","125.980241765087","164.270471703181","167.079468763931","140.557834371771",188.830696874068,0.803814283889948,0.337384785606703,2.38248527551261,0.0171962196738968,0.222912110514501,188.830696874068,-1.00747561056348,0.332274667683695,-3.03205663430993,0.00242893627227966,0.0887528271116719,188.830696874068,1.81128989445342,0.341639755574802,5.3017538646987,1.14695412151857e-07,6.3746502753874e-05,"TRINITY_DN170909_c0_g2_i5","TRINITY_DN170909_c0_g2","Transcript_248836","gi|831522827|ref|XP_012718128.1| PREDICTED: tenascin-like isoform X2 [Fundulus heteroclitus]"
"92622","ENSXMAP00000015101","286.57855384804","280.579489088167","390.526025310021","51.2094908874315","92.6946961289793","125.980241765087","164.270471703181","167.079468763931","140.557834371771",188.830696874068,0.803814283889948,0.337384785606703,2.38248527551261,0.0171962196738968,0.222912110514501,188.830696874068,-1.00747561056348,0.332274667683695,-3.03205663430993,0.00242893627227966,0.0887528271116719,188.830696874068,1.81128989445342,0.341639755574802,5.3017538646987,1.14695412151857e-07,6.3746502753874e-05,"TRINITY_DN170909_c0_g2_i3","TRINITY_DN170909_c0_g2","Transcript_248834","gi|831522824|ref|XP_012718127.1| PREDICTED: tenascin-like isoform X1 [Fundulus heteroclitus]"
"92623","ENSXMAP00000015101","286.57855384804","280.579489088167","390.526025310021","51.2094908874315","92.6946961289793","125.980241765087","164.270471703181","167.079468763931","140.557834371771",188.830696874068,0.803814283889948,0.337384785606703,2.38248527551261,0.0171962196738968,0.222912110514501,188.830696874068,-1.00747561056348,0.332274667683695,-3.03205663430993,0.00242893627227966,0.0887528271116719,188.830696874068,1.81128989445342,0.341639755574802,5.3017538646987,1.14695412151857e-07,6.3746502753874e-05,"TRINITY_DN170909_c0_g2_i4","TRINITY_DN170909_c0_g2","Transcript_248835","gi|831522824|ref|XP_012718127.1| PREDICTED: tenascin-like isoform X1 [Fundulus heteroclitus]"
"92624","ENSXMAP00000015101","286.57855384804","280.579489088167","390.526025310021","51.2094908874315","92.6946961289793","125.980241765087","164.270471703181","167.079468763931","140.557834371771",188.830696874068,0.803814283889948,0.337384785606703,2.38248527551261,0.0171962196738968,0.222912110514501,188.830696874068,-1.00747561056348,0.332274667683695,-3.03205663430993,0.00242893627227966,0.0887528271116719,188.830696874068,1.81128989445342,0.341639755574802,5.3017538646987,1.14695412151857e-07,6.3746502753874e-05,"TRINITY_DN170909_c0_g2_i3","TRINITY_DN170909_c0_g2","Transcript_248834","gi|831522827|ref|XP_012718128.1| PREDICTED: tenascin-like isoform X2 [Fundulus heteroclitus]"
"92625","ENSXMAP00000015101","286.57855384804","280.579489088167","390.526025310021","51.2094908874315","92.6946961289793","125.980241765087","164.270471703181","167.079468763931","140.557834371771",188.830696874068,0.803814283889948,0.337384785606703,2.38248527551261,0.0171962196738968,0.222912110514501,188.830696874068,-1.00747561056348,0.332274667683695,-3.03205663430993,0.00242893627227966,0.0887528271116719,188.830696874068,1.81128989445342,0.341639755574802,5.3017538646987,1.14695412151857e-07,6.3746502753874e-05,"TRINITY_DN170909_c0_g2_i1","TRINITY_DN170909_c0_g2","Transcript_248832","gi|831522827|ref|XP_012718128.1| PREDICTED: tenascin-like isoform X2 [Fundulus heteroclitus]"
"92626","ENSXMAP00000015101","286.57855384804","280.579489088167","390.526025310021","51.2094908874315","92.6946961289793","125.980241765087","164.270471703181","167.079468763931","140.557834371771",188.830696874068,0.803814283889948,0.337384785606703,2.38248527551261,0.0171962196738968,0.222912110514501,188.830696874068,-1.00747561056348,0.332274667683695,-3.03205663430993,0.00242893627227966,0.0887528271116719,188.830696874068,1.81128989445342,0.341639755574802,5.3017538646987,1.14695412151857e-07,6.3746502753874e-05,"TRINITY_DN170909_c0_g2_i4","TRINITY_DN170909_c0_g2","Transcript_248835","gi|831522827|ref|XP_012718128.1| PREDICTED: tenascin-like isoform X2 [Fundulus heteroclitus]"
"92627","ENSXMAP00000015101","286.57855384804","280.579489088167","390.526025310021","51.2094908874315","92.6946961289793","125.980241765087","164.270471703181","167.079468763931","140.557834371771",188.830696874068,0.803814283889948,0.337384785606703,2.38248527551261,0.0171962196738968,0.222912110514501,188.830696874068,-1.00747561056348,0.332274667683695,-3.03205663430993,0.00242893627227966,0.0887528271116719,188.830696874068,1.81128989445342,0.341639755574802,5.3017538646987,1.14695412151857e-07,6.3746502753874e-05,"TRINITY_DN170909_c0_g2_i5","TRINITY_DN170909_c0_g2","Transcript_248836","gi|831522824|ref|XP_012718127.1| PREDICTED: tenascin-like isoform X1 [Fundulus heteroclitus]"
"95379","ENSXMAP00000015855","185.385014256059","72.8566778302739","51.0715463750089","0","0","0","7.61513663999728","12.4930927740496","0",36.6023853194876,5.03127368931255,1.72397181174826,2.91841992718569,0.00351810218040945,0.0815958589817705,36.6023853194876,-3.97801241864543,1.26468428856289,-3.14545887429802,0.00165826507499724,0.0703264224577144,36.6023853194876,9.00928610795798,1.71068994747613,5.26646346478498,1.39076909450655e-07,7.16415689658007e-05,"TRINITY_DN175414_c1_g1_i2","TRINITY_DN175414_c1_g1","Transcript_150431","gi|831569472|ref|XP_012734385.1| PREDICTED: calcyclin-binding protein [Fundulus heteroclitus]"
"44099","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN185637_c3_g2_i3","TRINITY_DN185637_c3_g2","Transcript_331627","gi|831481957|ref|XP_012729472.1| PREDICTED: macrophage-stimulating protein receptor isoform X2 [Fundulus heteroclitus]"
"44100","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN181618_c0_g3_i1","TRINITY_DN181618_c0_g3","Transcript_153980","gi|831481960|ref|XP_012729479.1| PREDICTED: macrophage-stimulating protein receptor isoform X1 [Fundulus heteroclitus]"
"44101","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN185637_c3_g2_i3","TRINITY_DN185637_c3_g2","Transcript_331627","gi|831481960|ref|XP_012729479.1| PREDICTED: macrophage-stimulating protein receptor isoform X1 [Fundulus heteroclitus]"
"44102","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN181618_c0_g3_i2","TRINITY_DN181618_c0_g3","Transcript_153981","gi|831481954|ref|XP_012729463.1| PREDICTED: macrophage-stimulating protein receptor isoform X1 [Fundulus heteroclitus]"
"44103","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN181618_c0_g3_i2","TRINITY_DN181618_c0_g3","Transcript_153981","gi|831481960|ref|XP_012729479.1| PREDICTED: macrophage-stimulating protein receptor isoform X1 [Fundulus heteroclitus]"
"44104","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN181618_c0_g3_i2","TRINITY_DN181618_c0_g3","Transcript_153981","gi|831481957|ref|XP_012729472.1| PREDICTED: macrophage-stimulating protein receptor isoform X2 [Fundulus heteroclitus]"
"44105","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN185637_c3_g2_i3","TRINITY_DN185637_c3_g2","Transcript_331627","gi|831481954|ref|XP_012729463.1| PREDICTED: macrophage-stimulating protein receptor isoform X1 [Fundulus heteroclitus]"
"44106","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN181618_c0_g1_i1","TRINITY_DN181618_c0_g1","Transcript_153971","gi|831481957|ref|XP_012729472.1| PREDICTED: macrophage-stimulating protein receptor isoform X2 [Fundulus heteroclitus]"
"44107","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN181618_c0_g2_i1","TRINITY_DN181618_c0_g2","Transcript_153972","gi|831481954|ref|XP_012729463.1| PREDICTED: macrophage-stimulating protein receptor isoform X1 [Fundulus heteroclitus]"
"44108","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN181618_c0_g3_i1","TRINITY_DN181618_c0_g3","Transcript_153980","gi|831481954|ref|XP_012729463.1| PREDICTED: macrophage-stimulating protein receptor isoform X1 [Fundulus heteroclitus]"
"44109","ENSXMAP00000002178","46.4531311449186","45.6889932287104","26.602368497105","256.48923950638","204.709505274156","131.806374994257","126.9559174442","60.6209617695193","106.89359285385",111.802231634789,-1.00561874173896,0.396919570279242,-2.53355797254209,0.0112911061654955,0.175251463659723,111.802231634789,1.23138008338054,0.43082957669282,2.85816051171089,0.00426104789468914,0.123787251080928,111.802231634789,-2.23699882511949,0.430642254051825,-5.19456417495503,2.05199981332177e-07,0.000100155751935413,"TRINITY_DN181618_c0_g2_i1","TRINITY_DN181618_c0_g2","Transcript_153972","gi|831481960|ref|XP_012729479.1| PREDICTED: macrophage-stimulating protein receptor isoform X1 [Fundulus heteroclitus]"
