"","GeneID","F_chrysotus_BW_1.quant","F_chrysotus_BW_2.quant","F_chrysotus_BW_3.quant","F_chrysotus_FW_1.quant","F_chrysotus_FW_2.quant","F_chrysotus_FW_3.quant","F_chrysotus_transfer_1.quant","F_chrysotus_transfer_2.quant","baseMean.x","log2FoldChange.x","lfcSE.x","stat.x","pvalue.x","padj.x","baseMean.y","log2FoldChange.y","lfcSE.y","stat.y","pvalue.y","padj.y","Row","Trinity_contigID","Trinity_gene","Trinity_gene2,","dammit_ID","dammit_ID2","NCBI_Fhet"
"2701","ENSDARP00000056465","39.8825908097806","119.949930119194","56.7518622297906","66.7429881053017","55.1710174418264","31.2833792948767","16.2051304650055","18.9805034285051",50.6209252367851,-1.52294932556565,0.691489046459805,-2.20242002872301,0.0276356523849399,0.100834405382515,50.6209252367851,-2.03092912329842,0.687855186199935,-2.95255333396308,0.00315157622196995,0.0276483910685023,31974,"TRINITY_DN117778_c2_g1_i10","TRINITY_DN117778_c2_g1_","TRINITY_DN117778_c2_g1_","Transcript_61801","Transcript_61801","gi|831519328|ref|XP_012716886.1| PREDICTED: calcium/calmodulin-dependent protein kinase type II delta chain isoform X3 [Fundulus heteroclitus]"
"2702","ENSDARP00000056465","39.8825908097806","119.949930119194","56.7518622297906","66.7429881053017","55.1710174418264","31.2833792948767","16.2051304650055","18.9805034285051",50.6209252367851,-1.52294932556565,0.691489046459805,-2.20242002872301,0.0276356523849399,0.100834405382515,50.6209252367851,-2.03092912329842,0.687855186199935,-2.95255333396308,0.00315157622196995,0.0276483910685023,31955,"TRINITY_DN117778_c2_g1_i3","TRINITY_DN117778_c2_g1","TRINITY_DN117778_c2_g1","Transcript_61794","Transcript_61794","gi|831519334|ref|XP_012716888.1| PREDICTED: calcium/calmodulin-dependent protein kinase type II delta 1 chain isoform X4 [Fundulus heteroclitus]"
"2703","ENSDARP00000056465","39.8825908097806","119.949930119194","56.7518622297906","66.7429881053017","55.1710174418264","31.2833792948767","16.2051304650055","18.9805034285051",50.6209252367851,-1.52294932556565,0.691489046459805,-2.20242002872301,0.0276356523849399,0.100834405382515,50.6209252367851,-2.03092912329842,0.687855186199935,-2.95255333396308,0.00315157622196995,0.0276483910685023,31953,"TRINITY_DN117778_c2_g1_i3","TRINITY_DN117778_c2_g1","TRINITY_DN117778_c2_g1","Transcript_61794","Transcript_61794","gi|831519322|ref|XP_012716883.1| PREDICTED: calcium/calmodulin-dependent protein kinase type II delta chain isoform X1 [Fundulus heteroclitus]"
"2704","ENSDARP00000056465","39.8825908097806","119.949930119194","56.7518622297906","66.7429881053017","55.1710174418264","31.2833792948767","16.2051304650055","18.9805034285051",50.6209252367851,-1.52294932556565,0.691489046459805,-2.20242002872301,0.0276356523849399,0.100834405382515,50.6209252367851,-2.03092912329842,0.687855186199935,-2.95255333396308,0.00315157622196995,0.0276483910685023,31973,"TRINITY_DN117778_c2_g1_i10","TRINITY_DN117778_c2_g1_","TRINITY_DN117778_c2_g1_","Transcript_61801","Transcript_61801","gi|831519322|ref|XP_012716883.1| PREDICTED: calcium/calmodulin-dependent protein kinase type II delta chain isoform X1 [Fundulus heteroclitus]"
"2705","ENSDARP00000056465","39.8825908097806","119.949930119194","56.7518622297906","66.7429881053017","55.1710174418264","31.2833792948767","16.2051304650055","18.9805034285051",50.6209252367851,-1.52294932556565,0.691489046459805,-2.20242002872301,0.0276356523849399,0.100834405382515,50.6209252367851,-2.03092912329842,0.687855186199935,-2.95255333396308,0.00315157622196995,0.0276483910685023,31954,"TRINITY_DN117778_c2_g1_i3","TRINITY_DN117778_c2_g1","TRINITY_DN117778_c2_g1","Transcript_61794","Transcript_61794","gi|831519325|ref|XP_012716885.1| PREDICTED: calcium/calmodulin-dependent protein kinase type II delta 1 chain isoform X2 [Fundulus heteroclitus]"
"2805","ENSDARP00000058220","6.50065382030882","0","13.7258532578372","18.1986356893253","8.34333772716698","0","139.838247570445","102.799457766375",36.1757732289323,3.7821505713522,1.54224822378199,2.45236176189421,0.0141921899151257,0.062931271478504,36.1757732289323,4.18123227106066,1.54583993227854,2.70482873663225,0.00683396130299201,0.0476095575815315,147790,"TRINITY_DN111864_c2_g1_i6","TRINITY_DN111864_c2_g1","TRINITY_DN111864_c2_g1","Transcript_291276","Transcript_291276","gi|831569158|ref|XP_012734282.1| PREDICTED: DDB1- and CUL4-associated factor 7 [Fundulus heteroclitus]"
"2806","ENSDARP00000058220","6.50065382030882","0","13.7258532578372","18.1986356893253","8.34333772716698","0","139.838247570445","102.799457766375",36.1757732289323,3.7821505713522,1.54224822378199,2.45236176189421,0.0141921899151257,0.062931271478504,36.1757732289323,4.18123227106066,1.54583993227854,2.70482873663225,0.00683396130299201,0.0476095575815315,147785,"TRINITY_DN111864_c2_g1_i2","TRINITY_DN111864_c2_g1","TRINITY_DN111864_c2_g1","Transcript_291272","Transcript_291272","gi|831569158|ref|XP_012734282.1| PREDICTED: DDB1- and CUL4-associated factor 7 [Fundulus heteroclitus]"
"3554","ENSDARP00000105592","127.705805913011","90.5454229272008","292.771965783439","148.582075934788","70.2973064075454","29.7382267889584","47.8911797232949","9.5750365472955",102.138377503192,-1.56537696706408,0.887242688207815,-1.76431655945913,0.0776786975151442,0.207225676583689,102.138377503192,-2.60593184054428,0.884464808464586,-2.94633750897124,0.00321561319575936,0.0279803896245269,41781,"TRINITY_DN116121_c1_g2_i1","TRINITY_DN116121_c1_g2","TRINITY_DN116121_c1_g2","Transcript_82836","Transcript_82836","gi|831494789|ref|XP_012708440.1| PREDICTED: uncharacterized protein LOC105918015 [Fundulus heteroclitus]"
"3912","ENSDARP00000114137","98.1487289801815","65.0064248325989","92.9791529951284","101.518089741772","328.33939102734","70.5912210775778","366.586969852","243.699500448376",170.858684869372,0.87165859599459,0.653727723814112,1.33336642189348,0.182411585976717,0.368501783873091,170.858684869372,1.83788532870399,0.656014879740037,2.80159091731624,0.00508513102588408,0.038860626076801,119789,"TRINITY_DN116378_c1_g1_i2","TRINITY_DN116378_c1_g1","TRINITY_DN116378_c1_g1","Transcript_238032","Transcript_238032","gi|831551243|ref|XP_012728281.1| PREDICTED: ABC transporter G family member 23-like isoform X2 [Fundulus heteroclitus]"
"3913","ENSDARP00000114137","98.1487289801815","65.0064248325989","92.9791529951284","101.518089741772","328.33939102734","70.5912210775778","366.586969852","243.699500448376",170.858684869372,0.87165859599459,0.653727723814112,1.33336642189348,0.182411585976717,0.368501783873091,170.858684869372,1.83788532870399,0.656014879740037,2.80159091731624,0.00508513102588408,0.038860626076801,119788,"TRINITY_DN116378_c1_g1_i1","TRINITY_DN116378_c1_g1","TRINITY_DN116378_c1_g1","Transcript_238031","Transcript_238031","gi|831551240|ref|XP_012728280.1| PREDICTED: ABC transporter G family member 23-like isoform X1 [Fundulus heteroclitus]"
"3914","ENSDARP00000114137","98.1487289801815","65.0064248325989","92.9791529951284","101.518089741772","328.33939102734","70.5912210775778","366.586969852","243.699500448376",170.858684869372,0.87165859599459,0.653727723814112,1.33336642189348,0.182411585976717,0.368501783873091,170.858684869372,1.83788532870399,0.656014879740037,2.80159091731624,0.00508513102588408,0.038860626076801,119787,"TRINITY_DN116378_c1_g1_i1","TRINITY_DN116378_c1_g1","TRINITY_DN116378_c1_g1","Transcript_238031","Transcript_238031","gi|831551243|ref|XP_012728281.1| PREDICTED: ABC transporter G family member 23-like isoform X2 [Fundulus heteroclitus]"
"3915","ENSDARP00000114137","98.1487289801815","65.0064248325989","92.9791529951284","101.518089741772","328.33939102734","70.5912210775778","366.586969852","243.699500448376",170.858684869372,0.87165859599459,0.653727723814112,1.33336642189348,0.182411585976717,0.368501783873091,170.858684869372,1.83788532870399,0.656014879740037,2.80159091731624,0.00508513102588408,0.038860626076801,119791,"TRINITY_DN116378_c1_g1_i3","TRINITY_DN116378_c1_g1","TRINITY_DN116378_c1_g1","Transcript_238033","Transcript_238033","gi|831551243|ref|XP_012728281.1| PREDICTED: ABC transporter G family member 23-like isoform X2 [Fundulus heteroclitus]"
"3916","ENSDARP00000114137","98.1487289801815","65.0064248325989","92.9791529951284","101.518089741772","328.33939102734","70.5912210775778","366.586969852","243.699500448376",170.858684869372,0.87165859599459,0.653727723814112,1.33336642189348,0.182411585976717,0.368501783873091,170.858684869372,1.83788532870399,0.656014879740037,2.80159091731624,0.00508513102588408,0.038860626076801,119790,"TRINITY_DN116378_c1_g1_i2","TRINITY_DN116378_c1_g1","TRINITY_DN116378_c1_g1","Transcript_238032","Transcript_238032","gi|831551240|ref|XP_012728280.1| PREDICTED: ABC transporter G family member 23-like isoform X1 [Fundulus heteroclitus]"
"3917","ENSDARP00000114137","98.1487289801815","65.0064248325989","92.9791529951284","101.518089741772","328.33939102734","70.5912210775778","366.586969852","243.699500448376",170.858684869372,0.87165859599459,0.653727723814112,1.33336642189348,0.182411585976717,0.368501783873091,170.858684869372,1.83788532870399,0.656014879740037,2.80159091731624,0.00508513102588408,0.038860626076801,119792,"TRINITY_DN116378_c1_g1_i3","TRINITY_DN116378_c1_g1","TRINITY_DN116378_c1_g1","Transcript_238033","Transcript_238033","gi|831551240|ref|XP_012728280.1| PREDICTED: ABC transporter G family member 23-like isoform X1 [Fundulus heteroclitus]"
"3921","ENSDARP00000115667","170.174469403029","168.124916150626","212.26295823845","240.635701010514","222.343550808532","244.925432601587","420.35072160016","335.522260824481",251.792501329672,0.673144097097065,0.257875148980347,2.61034884423224,0.00904499346697499,0.0453161216437496,251.792501329672,1.03697408211437,0.258597000551448,4.01000042499746,6.07186385641801e-05,0.00132813441373222,141000,"TRINITY_DN115380_c0_g2_i2","TRINITY_DN115380_c0_g2","TRINITY_DN115380_c0_g2","Transcript_277602","Transcript_277602","gi|831530871|ref|XP_012720985.1| PREDICTED: serine/arginine repetitive matrix protein 1-like isoform X1 [Fundulus heteroclitus]"
"3922","ENSDARP00000115667","170.174469403029","168.124916150626","212.26295823845","240.635701010514","222.343550808532","244.925432601587","420.35072160016","335.522260824481",251.792501329672,0.673144097097065,0.257875148980347,2.61034884423224,0.00904499346697499,0.0453161216437496,251.792501329672,1.03697408211437,0.258597000551448,4.01000042499746,6.07186385641801e-05,0.00132813441373222,140999,"TRINITY_DN115380_c0_g2_i2","TRINITY_DN115380_c0_g2","TRINITY_DN115380_c0_g2","Transcript_277602","Transcript_277602","gi|831530874|ref|XP_012720986.1| PREDICTED: serine/arginine repetitive matrix protein 1-like isoform X2 [Fundulus heteroclitus]"
"4029","ENSDARP00000121246","308.901795470221","374.034193999338","295.888498524986","213.871046975068","296.093088751207","209.06169602972","84.431661162048","162.971624133115",243.156700630713,-0.931278610644515,0.37844918784402,-2.46077582026242,0.0138636962388427,0.0620025539825078,243.156700630713,-1.37832309349546,0.37705845494823,-3.6554626355871,0.000256718598736763,0.00410918715117706,13956,"TRINITY_DN117683_c1_g1_i7","TRINITY_DN117683_c1_g1","TRINITY_DN117683_c1_g1","Transcript_25830","Transcript_25830","gi|831494384|ref|XP_012708297.1| PREDICTED: lysine-specific demethylase 2A-like isoform X1 [Fundulus heteroclitus]"
"4030","ENSDARP00000121246","308.901795470221","374.034193999338","295.888498524986","213.871046975068","296.093088751207","209.06169602972","84.431661162048","162.971624133115",243.156700630713,-0.931278610644515,0.37844918784402,-2.46077582026242,0.0138636962388427,0.0620025539825078,243.156700630713,-1.37832309349546,0.37705845494823,-3.6554626355871,0.000256718598736763,0.00410918715117706,13957,"TRINITY_DN117683_c1_g1_i7","TRINITY_DN117683_c1_g1","TRINITY_DN117683_c1_g1","Transcript_25830","Transcript_25830","gi|831494387|ref|XP_012708298.1| PREDICTED: lysine-specific demethylase 2A-like isoform X2 [Fundulus heteroclitus]"
"4119","ENSDARP00000126143","113.727105270705","186.662724973124","154.53172329138","136.422738249887","155.37040138875","113.31547338994","61.5730428601592","72.3480361908369",124.243905701848,-0.997827899767054,0.377297173882534,-2.64467366532068,0.00817697346348177,0.042027063219623,124.243905701848,-1.17153781447729,0.37457740264066,-3.12762544194684,0.0017622460134328,0.0178344659552497,70603,"TRINITY_DN114131_c4_g1_i5","TRINITY_DN114131_c4_g1","TRINITY_DN114131_c4_g1","Transcript_134825","Transcript_134825","gi|831558976|ref|XP_012730893.1| PREDICTED: zinc finger protein 706-like [Fundulus heteroclitus]"
"4120","ENSDARP00000126143","113.727105270705","186.662724973124","154.53172329138","136.422738249887","155.37040138875","113.31547338994","61.5730428601592","72.3480361908369",124.243905701848,-0.997827899767054,0.377297173882534,-2.64467366532068,0.00817697346348177,0.042027063219623,124.243905701848,-1.17153781447729,0.37457740264066,-3.12762544194684,0.0017622460134328,0.0178344659552497,70602,"TRINITY_DN114131_c4_g1_i1","TRINITY_DN114131_c4_g1","TRINITY_DN114131_c4_g1","Transcript_134821","Transcript_134821","gi|831558973|ref|XP_012730891.1| PREDICTED: zinc finger protein 706-like [Fundulus heteroclitus]"
"4121","ENSDARP00000126143","113.727105270705","186.662724973124","154.53172329138","136.422738249887","155.37040138875","113.31547338994","61.5730428601592","72.3480361908369",124.243905701848,-0.997827899767054,0.377297173882534,-2.64467366532068,0.00817697346348177,0.042027063219623,124.243905701848,-1.17153781447729,0.37457740264066,-3.12762544194684,0.0017622460134328,0.0178344659552497,70604,"TRINITY_DN114131_c4_g1_i5","TRINITY_DN114131_c4_g1","TRINITY_DN114131_c4_g1","Transcript_134825","Transcript_134825","gi|831558973|ref|XP_012730891.1| PREDICTED: zinc finger protein 706-like [Fundulus heteroclitus]"
"5102","ENSGACP00000002418","57.7307032178052","55.617511993658","81.8799054775643","70.7308012155043","68.0175504075798","73.1052592037601","153.119666370051","118.323035029344",84.8155541144083,0.93145013598206,0.370758067337831,2.51228555232847,0.0119951984115049,0.0559690635779133,84.8155541144083,1.05280412924114,0.368498732596411,2.85700882014754,0.00427653954280028,0.0343462607884597,755,"TRINITY_DN121034_c3_g2_i8","TRINITY_DN121034_c3_g2","TRINITY_DN121034_c3_g2","Transcript_1668","Transcript_1668","gi|831511975|ref|XP_012714415.1| PREDICTED: E3 ubiquitin-protein ligase TRIM11-like [Fundulus heteroclitus]"
"5380","ENSGACP00000003483","0","0","0","10.7272113586235","0","8.69247016518285","56.8227339386978","23.7800739390559",12.502811175195,2.62809645534587,1.65881472825853,1.58432187186143,0.113120490996628,0.268401954665391,12.502811175195,7.97066981347361,2.00756980394307,3.97030768136601,7.17798762177899e-05,0.00151256545103289,138399,"TRINITY_DN109531_c3_g1_i3","TRINITY_DN109531_c3_g1","TRINITY_DN109531_c3_g1","Transcript_273885","Transcript_273885","gi|831536626|ref|XP_012723030.1| PREDICTED: CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2 [Fundulus heteroclitus]"
"5478","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,20883,"TRINITY_DN112012_c1_g1_i14","TRINITY_DN112012_c1_g1_","TRINITY_DN112012_c1_g1_","Transcript_38749","Transcript_38749","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5479","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,20873,"TRINITY_DN112012_c1_g1_i1","TRINITY_DN112012_c1_g1","TRINITY_DN112012_c1_g1","Transcript_38733","Transcript_38733","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5480","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,20874,"TRINITY_DN112012_c1_g1_i2","TRINITY_DN112012_c1_g1","TRINITY_DN112012_c1_g1","Transcript_38735","Transcript_38735","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5481","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,20886,"TRINITY_DN112012_c1_g1_i17","TRINITY_DN112012_c1_g1_","TRINITY_DN112012_c1_g1_","Transcript_38752","Transcript_38752","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5482","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,20876,"TRINITY_DN112012_c1_g1_i7","TRINITY_DN112012_c1_g1","TRINITY_DN112012_c1_g1","Transcript_38740","Transcript_38740","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
