"","GeneID","F_notatus_BW_1.quant","F_notatus_BW_2.quant","F_notatus_BW_3.quant","F_notatus_FW_1.quant","F_notatus_FW_2.quant","F_notatus_FW_3.quant","F_notatus_transfer_1.quant","F_notatus_transfer_2.quant","F_notatus_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"153054","gi|831473738|ref|XP_012710091.1| PREDICTED: gastrotropin [Fundulus heteroclitus]","953.048401111567","1066.76241030801","1015.78815564201","1551.25957139888","1382.08747231224","1718.23126026479","1503.80291918074","1985.57300673032","2239.48690736534",1490.67112270154,0.297788277657484,0.184244435015572,1.61626742013845,0.106036507602165,0.316707330640171,1490.67112270154,0.915147028730093,0.1840169714527,4.97316645038538,6.58680585787696e-07,8.11664463777096e-05,"TRINITY_DN118464_c0_g2_i1","TRINITY_DN118464_c0_g2","Transcript_121031","gi|831473738|ref|XP_012710091.1| PREDICTED: gastrotropin [Fundulus heteroclitus]"
"8614","ENSGACP00000018427","404.720057074003","493.653237878244","377.521927923601","287.235790767413","300.584023830983","252.955711607087","240.926090247034","222.783417239102","230.392024442278",312.308031223305,-0.269193544226262,0.181697684177528,-1.48154636887527,0.138461038304552,0.369580025388075,312.308031223305,-0.86655951865925,0.175455165329538,-4.93892281274072,7.85552966693915e-07,9.20494580604526e-05,"TRINITY_DN123779_c5_g2_i6","TRINITY_DN123779_c5_g2","Transcript_175553","gi|831505819|ref|XP_012712333.1| PREDICTED: aryl hydrocarbon receptor nuclear translocator 2 [Fundulus heteroclitus]"
"8615","ENSGACP00000018427","404.720057074003","493.653237878244","377.521927923601","287.235790767413","300.584023830983","252.955711607087","240.926090247034","222.783417239102","230.392024442278",312.308031223305,-0.269193544226262,0.181697684177528,-1.48154636887527,0.138461038304552,0.369580025388075,312.308031223305,-0.86655951865925,0.175455165329538,-4.93892281274072,7.85552966693915e-07,9.20494580604526e-05,"TRINITY_DN123779_c5_g2_i1","TRINITY_DN123779_c5_g2","Transcript_175548","gi|831505819|ref|XP_012712333.1| PREDICTED: aryl hydrocarbon receptor nuclear translocator 2 [Fundulus heteroclitus]"
"8616","ENSGACP00000018427","404.720057074003","493.653237878244","377.521927923601","287.235790767413","300.584023830983","252.955711607087","240.926090247034","222.783417239102","230.392024442278",312.308031223305,-0.269193544226262,0.181697684177528,-1.48154636887527,0.138461038304552,0.369580025388075,312.308031223305,-0.86655951865925,0.175455165329538,-4.93892281274072,7.85552966693915e-07,9.20494580604526e-05,"TRINITY_DN123779_c5_g2_i3","TRINITY_DN123779_c5_g2","Transcript_175550","gi|831505819|ref|XP_012712333.1| PREDICTED: aryl hydrocarbon receptor nuclear translocator 2 [Fundulus heteroclitus]"
"8617","ENSGACP00000018427","404.720057074003","493.653237878244","377.521927923601","287.235790767413","300.584023830983","252.955711607087","240.926090247034","222.783417239102","230.392024442278",312.308031223305,-0.269193544226262,0.181697684177528,-1.48154636887527,0.138461038304552,0.369580025388075,312.308031223305,-0.86655951865925,0.175455165329538,-4.93892281274072,7.85552966693915e-07,9.20494580604526e-05,"TRINITY_DN123779_c5_g2_i4","TRINITY_DN123779_c5_g2","Transcript_175551","gi|831505819|ref|XP_012712333.1| PREDICTED: aryl hydrocarbon receptor nuclear translocator 2 [Fundulus heteroclitus]"
"92688","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g6_i1","TRINITY_DN124157_c0_g6","Transcript_311677","gi|831568662|ref|XP_012734119.1| PREDICTED: neurobeachin isoform X5 [Fundulus heteroclitus]"
"92689","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i1","TRINITY_DN124157_c0_g5","Transcript_311675","gi|831568680|ref|XP_012734126.1| PREDICTED: neurobeachin isoform X11 [Fundulus heteroclitus]"
"92690","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i2","TRINITY_DN124157_c0_g5","Transcript_311676","gi|831568653|ref|XP_012734116.1| PREDICTED: neurobeachin isoform X2 [Fundulus heteroclitus]"
"92691","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i1","TRINITY_DN124157_c0_g5","Transcript_311675","gi|831568659|ref|XP_012734118.1| PREDICTED: neurobeachin isoform X4 [Fundulus heteroclitus]"
"92692","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g4_i1","TRINITY_DN124157_c0_g4","Transcript_311674","gi|831568677|ref|XP_012734125.1| PREDICTED: neurobeachin isoform X10 [Fundulus heteroclitus]"
"92693","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i2","TRINITY_DN124157_c0_g5","Transcript_311676","gi|831568668|ref|XP_012734121.1| PREDICTED: neurobeachin isoform X7 [Fundulus heteroclitus]"
"92694","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i2","TRINITY_DN124157_c0_g5","Transcript_311676","gi|831568665|ref|XP_012734120.1| PREDICTED: neurobeachin isoform X6 [Fundulus heteroclitus]"
"92695","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g6_i1","TRINITY_DN124157_c0_g6","Transcript_311677","gi|831568668|ref|XP_012734121.1| PREDICTED: neurobeachin isoform X7 [Fundulus heteroclitus]"
"92696","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g4_i1","TRINITY_DN124157_c0_g4","Transcript_311674","gi|831568653|ref|XP_012734116.1| PREDICTED: neurobeachin isoform X2 [Fundulus heteroclitus]"
"92697","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i2","TRINITY_DN124157_c0_g5","Transcript_311676","gi|831568671|ref|XP_012734122.1| PREDICTED: neurobeachin isoform X8 [Fundulus heteroclitus]"
"92698","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g3_i1","TRINITY_DN124157_c0_g3","Transcript_311673","gi|831568680|ref|XP_012734126.1| PREDICTED: neurobeachin isoform X11 [Fundulus heteroclitus]"
"92699","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g3_i1","TRINITY_DN124157_c0_g3","Transcript_311673","gi|831568653|ref|XP_012734116.1| PREDICTED: neurobeachin isoform X2 [Fundulus heteroclitus]"
"92700","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i1","TRINITY_DN124157_c0_g5","Transcript_311675","gi|831568650|ref|XP_012734115.1| PREDICTED: neurobeachin isoform X1 [Fundulus heteroclitus]"
"92701","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g4_i1","TRINITY_DN124157_c0_g4","Transcript_311674","gi|831568668|ref|XP_012734121.1| PREDICTED: neurobeachin isoform X7 [Fundulus heteroclitus]"
"92702","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g4_i1","TRINITY_DN124157_c0_g4","Transcript_311674","gi|831568656|ref|XP_012734117.1| PREDICTED: neurobeachin isoform X3 [Fundulus heteroclitus]"
"92703","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i2","TRINITY_DN124157_c0_g5","Transcript_311676","gi|831568656|ref|XP_012734117.1| PREDICTED: neurobeachin isoform X3 [Fundulus heteroclitus]"
"92704","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g2_i1","TRINITY_DN124157_c0_g2","Transcript_311672","gi|831568668|ref|XP_012734121.1| PREDICTED: neurobeachin isoform X7 [Fundulus heteroclitus]"
"92705","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g4_i1","TRINITY_DN124157_c0_g4","Transcript_311674","gi|831568662|ref|XP_012734119.1| PREDICTED: neurobeachin isoform X5 [Fundulus heteroclitus]"
"92706","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i1","TRINITY_DN124157_c0_g5","Transcript_311675","gi|831568671|ref|XP_012734122.1| PREDICTED: neurobeachin isoform X8 [Fundulus heteroclitus]"
"92707","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i2","TRINITY_DN124157_c0_g5","Transcript_311676","gi|831568650|ref|XP_012734115.1| PREDICTED: neurobeachin isoform X1 [Fundulus heteroclitus]"
"92708","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i1","TRINITY_DN124157_c0_g5","Transcript_311675","gi|831568656|ref|XP_012734117.1| PREDICTED: neurobeachin isoform X3 [Fundulus heteroclitus]"
"92709","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g4_i1","TRINITY_DN124157_c0_g4","Transcript_311674","gi|831568665|ref|XP_012734120.1| PREDICTED: neurobeachin isoform X6 [Fundulus heteroclitus]"
"92710","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i2","TRINITY_DN124157_c0_g5","Transcript_311676","gi|831568677|ref|XP_012734125.1| PREDICTED: neurobeachin isoform X10 [Fundulus heteroclitus]"
"92711","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g4_i1","TRINITY_DN124157_c0_g4","Transcript_311674","gi|831568671|ref|XP_012734122.1| PREDICTED: neurobeachin isoform X8 [Fundulus heteroclitus]"
"92712","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g6_i1","TRINITY_DN124157_c0_g6","Transcript_311677","gi|831568671|ref|XP_012734122.1| PREDICTED: neurobeachin isoform X8 [Fundulus heteroclitus]"
"92713","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g3_i1","TRINITY_DN124157_c0_g3","Transcript_311673","gi|831568659|ref|XP_012734118.1| PREDICTED: neurobeachin isoform X4 [Fundulus heteroclitus]"
"92714","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i1","TRINITY_DN124157_c0_g5","Transcript_311675","gi|831571390|ref|XP_012735025.1| PREDICTED: neurobeachin-like [Fundulus heteroclitus]"
"92715","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g4_i1","TRINITY_DN124157_c0_g4","Transcript_311674","gi|831568680|ref|XP_012734126.1| PREDICTED: neurobeachin isoform X11 [Fundulus heteroclitus]"
"92716","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g2_i1","TRINITY_DN124157_c0_g2","Transcript_311672","gi|831568674|ref|XP_012734123.1| PREDICTED: neurobeachin isoform X9 [Fundulus heteroclitus]"
"92717","ENSXMAP00000008573","532.184065409566","380.418249510112","267.039542559983","199.328475553462","205.735568175998","225.303068825837","156.874302590656","114.106146832746","163.879198838915",249.429846477475,-0.536937114402892,0.302174036805776,-1.77691346377323,0.0755824788237569,0.258182052802435,249.429846477475,-1.43910785053554,0.296348050809687,-4.85614076624963,1.19695626639019e-06,0.000132149506867356,"TRINITY_DN124157_c0_g5_i2","TRINITY_DN124157_c0_g5","Transcript_311676","gi|831568662|ref|XP_012734119.1| PREDICTED: neurobeachin isoform X5 [Fundulus heteroclitus]"
