"","GeneID","F_chrysotus_BW_1.quant","F_chrysotus_BW_2.quant","F_chrysotus_BW_3.quant","F_chrysotus_FW_1.quant","F_chrysotus_FW_2.quant","F_chrysotus_FW_3.quant","F_chrysotus_transfer_1.quant","F_chrysotus_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"147916","gi|831490461|ref|XP_012706915.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 21-like isoform X2 [Fundulus heteroclitus]","95.0292415124854","176.549880605148","303.39372162255","44.1055489551814","78.8518418797296","8.74300299596084","9.32286327719117","11.1238181234347",90.88998987146,-2.08462392500563,0.905675265918829,-2.30173441127458,0.0213501543545155,0.084213731809252,90.88998987146,-4.21650359027356,0.898411318679252,-4.69328858909771,2.6884780767985e-06,0.000109196333794852,"TRINITY_DN118176_c1_g1_i13","TRINITY_DN118176_c1_g1_","Transcript_42134","gi|831490461|ref|XP_012706915.1| PREDICTED: ubiquitin carboxyl-terminal hydrolase 21-like isoform X2 [Fundulus heteroclitus]"
"146714","gi|831485177|ref|XP_012705016.1| PREDICTED: receptor-transporting protein 3-like [Fundulus heteroclitus]","532.592595005359","375.649105269597","872.417722482259","408.212881092173","50.1300309169523","62.0925191806393","53.6462560979907","20.7154455598976",296.932069450609,-2.24131998943692,0.884448182510164,-2.53414505649817,0.0112722059218806,0.0534275693034053,296.932069450609,-4.01650662563194,0.882718017899256,-4.55015819796072,5.36055980652294e-06,0.000193043645282957,"TRINITY_DN103968_c0_g1_i1","TRINITY_DN103968_c0_g1","Transcript_205172","gi|831485177|ref|XP_012705016.1| PREDICTED: receptor-transporting protein 3-like [Fundulus heteroclitus]"
"40056","ENSTNIP00000005391","619.131969695939","385.193007331456","919.062341217618","218.947145140068","261.276451310622","329.707901234443","68.0090472987237","182.823409591247",373.018909102514,-1.08983948068766,0.522512055833608,-2.08576906220652,0.0369995471262333,0.123147914461234,373.018909102514,-2.33651453912957,0.520927732757808,-4.48529496934247,7.28131337982622e-06,0.000245591430527483,"TRINITY_DN114191_c1_g1_i8","TRINITY_DN114191_c1_g1","Transcript_134474","gi|831534935|ref|XP_012722430.1| PREDICTED: uncharacterized protein LOC105929269 [Fundulus heteroclitus]"
"40057","ENSTNIP00000005391","619.131969695939","385.193007331456","919.062341217618","218.947145140068","261.276451310622","329.707901234443","68.0090472987237","182.823409591247",373.018909102514,-1.08983948068766,0.522512055833608,-2.08576906220652,0.0369995471262333,0.123147914461234,373.018909102514,-2.33651453912957,0.520927732757808,-4.48529496934247,7.28131337982622e-06,0.000245591430527483,"TRINITY_DN114191_c1_g1_i5","TRINITY_DN114191_c1_g1","Transcript_134471","gi|831534935|ref|XP_012722430.1| PREDICTED: uncharacterized protein LOC105929269 [Fundulus heteroclitus]"
"40058","ENSTNIP00000005391","619.131969695939","385.193007331456","919.062341217618","218.947145140068","261.276451310622","329.707901234443","68.0090472987237","182.823409591247",373.018909102514,-1.08983948068766,0.522512055833608,-2.08576906220652,0.0369995471262333,0.123147914461234,373.018909102514,-2.33651453912957,0.520927732757808,-4.48529496934247,7.28131337982622e-06,0.000245591430527483,"TRINITY_DN114191_c1_g1_i4","TRINITY_DN114191_c1_g1","Transcript_134470","gi|831534935|ref|XP_012722430.1| PREDICTED: uncharacterized protein LOC105929269 [Fundulus heteroclitus]"
"40059","ENSTNIP00000005391","619.131969695939","385.193007331456","919.062341217618","218.947145140068","261.276451310622","329.707901234443","68.0090472987237","182.823409591247",373.018909102514,-1.08983948068766,0.522512055833608,-2.08576906220652,0.0369995471262333,0.123147914461234,373.018909102514,-2.33651453912957,0.520927732757808,-4.48529496934247,7.28131337982622e-06,0.000245591430527483,"TRINITY_DN114191_c1_g1_i6","TRINITY_DN114191_c1_g1","Transcript_134472","gi|831534935|ref|XP_012722430.1| PREDICTED: uncharacterized protein LOC105929269 [Fundulus heteroclitus]"
"63882","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831489989|ref|XP_012706747.1| PREDICTED: lactase-like protein isoform X2 [Fundulus heteroclitus]"
"63883","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831578655|ref|XP_012737551.1| PREDICTED: lactase-like protein [Fundulus heteroclitus]"
"63884","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831489980|ref|XP_012706744.1| PREDICTED: protein zwilch homolog [Fundulus heteroclitus]"
"63885","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831489986|ref|XP_012706746.1| PREDICTED: lactase-like protein isoform X1 [Fundulus heteroclitus]"
"63886","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831489995|ref|XP_012706749.1| PREDICTED: lactase-like protein isoform X3 [Fundulus heteroclitus]"
"63887","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831489992|ref|XP_012706748.1| PREDICTED: lactase-like protein isoform X3 [Fundulus heteroclitus]"
"63888","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831578658|ref|XP_012737552.1| PREDICTED: lactase-like protein [Fundulus heteroclitus]"
"63889","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831489983|ref|XP_012706745.1| PREDICTED: lactase-like protein isoform X1 [Fundulus heteroclitus]"
"63890","ENSXMAP00000003554","159.80376317744","70.7124119861512","29.425177243938","11.7713389344108","5.59047988569166","26.2601219995998","0","2.39828075210328",38.2451967474169,-3.29146318489527,1.32529856222141,-2.4835635370933,0.0130075127455919,0.059116213130496,38.2451967474169,-5.85307128338867,1.30969761458744,-4.46902492468264,7.85769750687472e-06,0.000258119076946067,"TRINITY_DN107805_c1_g1_i4","TRINITY_DN107805_c1_g1","Transcript_131289","gi|831578661|ref|XP_012737553.1| PREDICTED: lactase-like protein [Fundulus heteroclitus]"
"164835","gi|831565842|ref|XP_012733166.1| PREDICTED: EF-hand domain-containing family member B isoform X1 [Fundulus heteroclitus]","0","0.888625916465457","0.448509708494459","4.28244985475971","22.164198517582","2.14230868151993","36.0275931030086","53.998363310058",14.994006136486,2.37843010930264,1.22392447420979,1.94328176241286,0.0519821238194387,0.155548149989932,14.994006136486,6.34093454516375,1.43773262712246,4.41037118136128,1.03193579897793e-05,0.000322980729553636,"TRINITY_DN119827_c4_g1_i1","TRINITY_DN119827_c4_g1","Transcript_301159","gi|831565842|ref|XP_012733166.1| PREDICTED: EF-hand domain-containing family member B isoform X1 [Fundulus heteroclitus]"
"164836","gi|831565842|ref|XP_012733166.1| PREDICTED: EF-hand domain-containing family member B isoform X1 [Fundulus heteroclitus]","0","0.888625916465457","0.448509708494459","4.28244985475971","22.164198517582","2.14230868151993","36.0275931030086","53.998363310058",14.994006136486,2.37843010930264,1.22392447420979,1.94328176241286,0.0519821238194387,0.155548149989932,14.994006136486,6.34093454516375,1.43773262712246,4.41037118136128,1.03193579897793e-05,0.000322980729553636,"TRINITY_DN119827_c2_g1_i2","TRINITY_DN119827_c2_g1","Transcript_301151","gi|831565842|ref|XP_012733166.1| PREDICTED: EF-hand domain-containing family member B isoform X1 [Fundulus heteroclitus]"
"164837","gi|831565842|ref|XP_012733166.1| PREDICTED: EF-hand domain-containing family member B isoform X1 [Fundulus heteroclitus]","0","0.888625916465457","0.448509708494459","4.28244985475971","22.164198517582","2.14230868151993","36.0275931030086","53.998363310058",14.994006136486,2.37843010930264,1.22392447420979,1.94328176241286,0.0519821238194387,0.155548149989932,14.994006136486,6.34093454516375,1.43773262712246,4.41037118136128,1.03193579897793e-05,0.000322980729553636,"TRINITY_DN119827_c2_g1_i2","TRINITY_DN119827_c2_g1","Transcript_301151","gi|831565845|ref|XP_012733167.1| PREDICTED: EF-hand domain-containing family member B isoform X2 [Fundulus heteroclitus]"
"164838","gi|831565842|ref|XP_012733166.1| PREDICTED: EF-hand domain-containing family member B isoform X1 [Fundulus heteroclitus]","0","0.888625916465457","0.448509708494459","4.28244985475971","22.164198517582","2.14230868151993","36.0275931030086","53.998363310058",14.994006136486,2.37843010930264,1.22392447420979,1.94328176241286,0.0519821238194387,0.155548149989932,14.994006136486,6.34093454516375,1.43773262712246,4.41037118136128,1.03193579897793e-05,0.000322980729553636,"TRINITY_DN119827_c4_g1_i1","TRINITY_DN119827_c4_g1","Transcript_301159","gi|831565845|ref|XP_012733167.1| PREDICTED: EF-hand domain-containing family member B isoform X2 [Fundulus heteroclitus]"
"40637","ENSTNIP00000013818","16.7787888537638","23.8273129874231","17.4978957070682","48.9070057115107","27.5394242353867","39.0831080884416","108.432207719596","77.5169174516402",44.9478325943538,1.27737300223061,0.503305474265939,2.5379676310766,0.0111498296477047,0.0530083402986075,44.9478325943538,2.23422873557313,0.507971649943077,4.39833352082445,1.09085255248536e-05,0.000338928684299941,"TRINITY_DN117665_c5_g1_i10","TRINITY_DN117665_c5_g1_","Transcript_26128","gi|831520666|ref|XP_012717357.1| PREDICTED: mitogen-activated protein kinase 13 [Fundulus heteroclitus]"
"40638","ENSTNIP00000013818","16.7787888537638","23.8273129874231","17.4978957070682","48.9070057115107","27.5394242353867","39.0831080884416","108.432207719596","77.5169174516402",44.9478325943538,1.27737300223061,0.503305474265939,2.5379676310766,0.0111498296477047,0.0530083402986075,44.9478325943538,2.23422873557313,0.507971649943077,4.39833352082445,1.09085255248536e-05,0.000338928684299941,"TRINITY_DN117665_c5_g1_i4","TRINITY_DN117665_c5_g1","Transcript_26122","gi|831520666|ref|XP_012717357.1| PREDICTED: mitogen-activated protein kinase 13 [Fundulus heteroclitus]"
"40639","ENSTNIP00000013818","16.7787888537638","23.8273129874231","17.4978957070682","48.9070057115107","27.5394242353867","39.0831080884416","108.432207719596","77.5169174516402",44.9478325943538,1.27737300223061,0.503305474265939,2.5379676310766,0.0111498296477047,0.0530083402986075,44.9478325943538,2.23422873557313,0.507971649943077,4.39833352082445,1.09085255248536e-05,0.000338928684299941,"TRINITY_DN117665_c5_g1_i1","TRINITY_DN117665_c5_g1","Transcript_26119","gi|831520666|ref|XP_012717357.1| PREDICTED: mitogen-activated protein kinase 13 [Fundulus heteroclitus]"
"40640","ENSTNIP00000013818","16.7787888537638","23.8273129874231","17.4978957070682","48.9070057115107","27.5394242353867","39.0831080884416","108.432207719596","77.5169174516402",44.9478325943538,1.27737300223061,0.503305474265939,2.5379676310766,0.0111498296477047,0.0530083402986075,44.9478325943538,2.23422873557313,0.507971649943077,4.39833352082445,1.09085255248536e-05,0.000338928684299941,"TRINITY_DN117665_c5_g1_i4","TRINITY_DN117665_c5_g1","Transcript_26122","gi|831520666|ref|XP_012717357.1| PREDICTED: mitogen-activated protein kinase 13 [Fundulus heteroclitus]"
"95182","ENSXMAP00000009861","192.377653512097","439.808970573126","329.212115404351","212.738840679608","111.773056489363","176.531271910104","59.625402886173","87.3621620156291",201.178684183806,-1.17959840958258,0.4872609306615,-2.42087623972062,0.0154831475662152,0.0668532115798245,201.178684183806,-2.12229082536751,0.485600307431131,-4.3704478619353,1.23991958970906e-05,0.000375379923581479,"TRINITY_DN112401_c2_g1_i3","TRINITY_DN112401_c2_g1","Transcript_129858","gi|831485104|ref|XP_012704974.1| PREDICTED: WD repeat and HMG-box DNA-binding protein 1 [Fundulus heteroclitus]"
"95183","ENSXMAP00000009861","192.377653512097","439.808970573126","329.212115404351","212.738840679608","111.773056489363","176.531271910104","59.625402886173","87.3621620156291",201.178684183806,-1.17959840958258,0.4872609306615,-2.42087623972062,0.0154831475662152,0.0668532115798245,201.178684183806,-2.12229082536751,0.485600307431131,-4.3704478619353,1.23991958970906e-05,0.000375379923581479,"TRINITY_DN112401_c2_g3_i1","TRINITY_DN112401_c2_g3","Transcript_129863","gi|831485104|ref|XP_012704974.1| PREDICTED: WD repeat and HMG-box DNA-binding protein 1 [Fundulus heteroclitus]"
"95184","ENSXMAP00000009861","192.377653512097","439.808970573126","329.212115404351","212.738840679608","111.773056489363","176.531271910104","59.625402886173","87.3621620156291",201.178684183806,-1.17959840958258,0.4872609306615,-2.42087623972062,0.0154831475662152,0.0668532115798245,201.178684183806,-2.12229082536751,0.485600307431131,-4.3704478619353,1.23991958970906e-05,0.000375379923581479,"TRINITY_DN112401_c2_g3_i2","TRINITY_DN112401_c2_g3","Transcript_129864","gi|831485104|ref|XP_012704974.1| PREDICTED: WD repeat and HMG-box DNA-binding protein 1 [Fundulus heteroclitus]"
"95185","ENSXMAP00000009861","192.377653512097","439.808970573126","329.212115404351","212.738840679608","111.773056489363","176.531271910104","59.625402886173","87.3621620156291",201.178684183806,-1.17959840958258,0.4872609306615,-2.42087623972062,0.0154831475662152,0.0668532115798245,201.178684183806,-2.12229082536751,0.485600307431131,-4.3704478619353,1.23991958970906e-05,0.000375379923581479,"TRINITY_DN112401_c2_g1_i1","TRINITY_DN112401_c2_g1","Transcript_129856","gi|831485104|ref|XP_012704974.1| PREDICTED: WD repeat and HMG-box DNA-binding protein 1 [Fundulus heteroclitus]"
"95186","ENSXMAP00000009861","192.377653512097","439.808970573126","329.212115404351","212.738840679608","111.773056489363","176.531271910104","59.625402886173","87.3621620156291",201.178684183806,-1.17959840958258,0.4872609306615,-2.42087623972062,0.0154831475662152,0.0668532115798245,201.178684183806,-2.12229082536751,0.485600307431131,-4.3704478619353,1.23991958970906e-05,0.000375379923581479,"TRINITY_DN112401_c2_g1_i4","TRINITY_DN112401_c2_g1","Transcript_129859","gi|831485104|ref|XP_012704974.1| PREDICTED: WD repeat and HMG-box DNA-binding protein 1 [Fundulus heteroclitus]"
"95187","ENSXMAP00000009861","192.377653512097","439.808970573126","329.212115404351","212.738840679608","111.773056489363","176.531271910104","59.625402886173","87.3621620156291",201.178684183806,-1.17959840958258,0.4872609306615,-2.42087623972062,0.0154831475662152,0.0668532115798245,201.178684183806,-2.12229082536751,0.485600307431131,-4.3704478619353,1.23991958970906e-05,0.000375379923581479,"TRINITY_DN112401_c2_g1_i2","TRINITY_DN112401_c2_g1","Transcript_129857","gi|831485104|ref|XP_012704974.1| PREDICTED: WD repeat and HMG-box DNA-binding protein 1 [Fundulus heteroclitus]"
"5478","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,"TRINITY_DN112012_c1_g1_i14","TRINITY_DN112012_c1_g1_","Transcript_38749","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5479","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,"TRINITY_DN112012_c1_g1_i1","TRINITY_DN112012_c1_g1","Transcript_38733","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5480","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,"TRINITY_DN112012_c1_g1_i2","TRINITY_DN112012_c1_g1","Transcript_38735","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5481","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,"TRINITY_DN112012_c1_g1_i17","TRINITY_DN112012_c1_g1_","Transcript_38752","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5482","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,"TRINITY_DN112012_c1_g1_i7","TRINITY_DN112012_c1_g1","Transcript_38740","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
"5483","ENSGACP00000004139","38.2132843508615","29.8669744355956","24.7143406040489","70.1182544338098","53.9126121219949","87.7267646922632","154.929856030832","96.3139744196073",69.4745076361266,0.812347889558774,0.457795178676856,1.77447890977504,0.0759839675930029,0.204126083941247,69.4745076361266,2.01854028527042,0.46395142907716,4.35075777066895,1.35667861189602e-05,0.000406106763670648,"TRINITY_DN112012_c1_g1_i16","TRINITY_DN112012_c1_g1_","Transcript_38751","gi|831481589|ref|XP_012728133.1| PREDICTED: TM2 domain-containing protein 1 [Fundulus heteroclitus]"
