"","GeneID","F_chrysotus_BW_1.quant","F_chrysotus_BW_2.quant","F_chrysotus_BW_3.quant","F_chrysotus_FW_1.quant","F_chrysotus_FW_2.quant","F_chrysotus_FW_3.quant","F_chrysotus_transfer_1.quant","F_chrysotus_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"20713","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i8","TRINITY_DN113282_c0_g3","Transcript_139830","gi|831512506|ref|XP_012714588.1| PREDICTED: interferon-induced very large GTPase 1-like [Fundulus heteroclitus]"
"20714","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i7","TRINITY_DN113282_c0_g3","Transcript_139829","gi|831487211|ref|XP_012705755.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X1 [Fundulus heteroclitus]"
"20715","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i1","TRINITY_DN113282_c0_g3","Transcript_139823","gi|831487214|ref|XP_012705756.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X2 [Fundulus heteroclitus]"
"20716","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i3","TRINITY_DN113282_c0_g3","Transcript_139825","gi|831487217|ref|XP_012705757.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X3 [Fundulus heteroclitus]"
"20717","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i5","TRINITY_DN113282_c0_g3","Transcript_139827","gi|831487214|ref|XP_012705756.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X2 [Fundulus heteroclitus]"
"20718","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i1","TRINITY_DN113282_c0_g3","Transcript_139823","gi|831487211|ref|XP_012705755.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X1 [Fundulus heteroclitus]"
"20719","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i5","TRINITY_DN113282_c0_g3","Transcript_139827","gi|831487217|ref|XP_012705757.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X3 [Fundulus heteroclitus]"
"20720","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i5","TRINITY_DN113282_c0_g3","Transcript_139827","gi|831487211|ref|XP_012705755.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X1 [Fundulus heteroclitus]"
"20721","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i3","TRINITY_DN113282_c0_g3","Transcript_139825","gi|831487211|ref|XP_012705755.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X1 [Fundulus heteroclitus]"
"20722","ENSONIP00000010589","6.02492135058562","1.72877193548894","0.869079331621436","2679.66934691561","2286.10206557387","11.4653997407712","159.070849266634","4.53341929044537",643.682981675629,-4.34554258044072,1.90985160391092,-2.27532996361711,0.0228861432663552,0.0883847983418529,643.682981675629,4.88414856363006,1.97195779508891,2.4768017732397,0.0132565505025794,0.0759663878154005,643.682981675629,-9.22969114407077,1.77412279436763,-5.20239702312183,1.96734374861496e-07,0.00016387483728991,"TRINITY_DN113282_c0_g3_i1","TRINITY_DN113282_c0_g3","Transcript_139823","gi|831487217|ref|XP_012705757.1| PREDICTED: interferon-induced very large GTPase 1-like isoform X3 [Fundulus heteroclitus]"
"106554","ENSXMAP00000011943","160.560188771813","188.15291142452","132.970941524971","402.158832568451","353.627527846647","388.822883725324","338.43408722279","227.620652429057",274.043503189197,-0.441258679380682,0.302120687915655,-1.46053778185449,0.14414233170459,0.314699008254936,274.043503189197,0.804948536380013,0.305045188120522,2.63878457267118,0.00832038353125515,0.0546889199183766,274.043503189197,-1.2462072157607,0.270478280331705,-4.60742065585595,4.07694694536822e-06,0.00171498341313432,"TRINITY_DN115350_c11_g2_i4","TRINITY_DN115350_c11_g2","Transcript_278044","gi|831534465|ref|XP_012722260.1| PREDICTED: SH2 domain-containing protein 1A-like [Fundulus heteroclitus]"
"106555","ENSXMAP00000011943","160.560188771813","188.15291142452","132.970941524971","402.158832568451","353.627527846647","388.822883725324","338.43408722279","227.620652429057",274.043503189197,-0.441258679380682,0.302120687915655,-1.46053778185449,0.14414233170459,0.314699008254936,274.043503189197,0.804948536380013,0.305045188120522,2.63878457267118,0.00832038353125515,0.0546889199183766,274.043503189197,-1.2462072157607,0.270478280331705,-4.60742065585595,4.07694694536822e-06,0.00171498341313432,"TRINITY_DN115350_c11_g2_i3","TRINITY_DN115350_c11_g2","Transcript_278043","gi|831534465|ref|XP_012722260.1| PREDICTED: SH2 domain-containing protein 1A-like [Fundulus heteroclitus]"
"160454","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]","6.90721141685889","5.2685038090479","4.65184564719467","28.1562802426969","36.3804261666748","48.9303512075926","15.9020312316157","27.1192589036323",21.6644885781642,-0.874817608203863,0.679902147886992,-1.28668163635404,0.198205276271029,0.388657233531808,21.6644885781642,1.89361203182029,0.708300703563925,2.67345778747964,0.00750737238459718,0.0508204219024752,21.6644885781642,-2.76842964002415,0.607006463181499,-4.56079104251048,5.0961274451302e-06,0.0020267762133596,"TRINITY_DN105837_c3_g1_i2","TRINITY_DN105837_c3_g1","Transcript_4821","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]"
"160455","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]","6.90721141685889","5.2685038090479","4.65184564719467","28.1562802426969","36.3804261666748","48.9303512075926","15.9020312316157","27.1192589036323",21.6644885781642,-0.874817608203863,0.679902147886992,-1.28668163635404,0.198205276271029,0.388657233531808,21.6644885781642,1.89361203182029,0.708300703563925,2.67345778747964,0.00750737238459718,0.0508204219024752,21.6644885781642,-2.76842964002415,0.607006463181499,-4.56079104251048,5.0961274451302e-06,0.0020267762133596,"TRINITY_DN79158_c2_g1_i1","TRINITY_DN79158_c2_g1","Transcript_386691","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]"
"160456","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]","6.90721141685889","5.2685038090479","4.65184564719467","28.1562802426969","36.3804261666748","48.9303512075926","15.9020312316157","27.1192589036323",21.6644885781642,-0.874817608203863,0.679902147886992,-1.28668163635404,0.198205276271029,0.388657233531808,21.6644885781642,1.89361203182029,0.708300703563925,2.67345778747964,0.00750737238459718,0.0508204219024752,21.6644885781642,-2.76842964002415,0.607006463181499,-4.56079104251048,5.0961274451302e-06,0.0020267762133596,"TRINITY_DN105837_c3_g1_i1","TRINITY_DN105837_c3_g1","Transcript_4820","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]"
"160457","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]","6.90721141685889","5.2685038090479","4.65184564719467","28.1562802426969","36.3804261666748","48.9303512075926","15.9020312316157","27.1192589036323",21.6644885781642,-0.874817608203863,0.679902147886992,-1.28668163635404,0.198205276271029,0.388657233531808,21.6644885781642,1.89361203182029,0.708300703563925,2.67345778747964,0.00750737238459718,0.0508204219024752,21.6644885781642,-2.76842964002415,0.607006463181499,-4.56079104251048,5.0961274451302e-06,0.0020267762133596,"TRINITY_DN79158_c4_g1_i1","TRINITY_DN79158_c4_g1","Transcript_386693","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]"
"160458","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]","6.90721141685889","5.2685038090479","4.65184564719467","28.1562802426969","36.3804261666748","48.9303512075926","15.9020312316157","27.1192589036323",21.6644885781642,-0.874817608203863,0.679902147886992,-1.28668163635404,0.198205276271029,0.388657233531808,21.6644885781642,1.89361203182029,0.708300703563925,2.67345778747964,0.00750737238459718,0.0508204219024752,21.6644885781642,-2.76842964002415,0.607006463181499,-4.56079104251048,5.0961274451302e-06,0.0020267762133596,"TRINITY_DN105837_c0_g1_i1","TRINITY_DN105837_c0_g1","Transcript_4817","gi|831543218|ref|XP_012725443.1| PREDICTED: sperm flagellar protein 2 [Fundulus heteroclitus]"
"96850","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i6","TRINITY_DN114971_c3_g3","Transcript_189202","gi|831531189|ref|XP_012721097.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96851","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i7","TRINITY_DN114971_c3_g3","Transcript_189203","gi|831531186|ref|XP_012721096.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96852","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i5","TRINITY_DN114971_c3_g3","Transcript_189201","gi|831531189|ref|XP_012721097.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96853","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i12","TRINITY_DN114971_c3_g3_","Transcript_189208","gi|831531189|ref|XP_012721097.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96854","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i8","TRINITY_DN114971_c3_g3","Transcript_189204","gi|831531186|ref|XP_012721096.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96855","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i6","TRINITY_DN114971_c3_g3","Transcript_189202","gi|831531186|ref|XP_012721096.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96856","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i10","TRINITY_DN114971_c3_g3_","Transcript_189206","gi|831531186|ref|XP_012721096.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96857","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i2","TRINITY_DN114971_c3_g3","Transcript_189198","gi|831531186|ref|XP_012721096.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96858","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i6","TRINITY_DN114971_c3_g3","Transcript_189202","gi|831531189|ref|XP_012721097.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96859","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i12","TRINITY_DN114971_c3_g3_","Transcript_189208","gi|831531186|ref|XP_012721096.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
"96860","ENSXMAP00000010122","28.0916781126819","20.3165440170348","19.1937404749844","60.7952175688841","154.167071285336","98.0319060521653","41.2006303583163","58.4891776784519",60.0357456934819,-1.05078939821736,0.554363488857577,-1.89548810363181,0.0580277663248831,0.168588040986916,60.0357456934819,1.16957203037603,0.57283565216644,2.04172353091634,0.0411789632673717,0.162901835542653,60.0357456934819,-2.22036142859339,0.503129325213199,-4.41310278953134,1.01899585774802e-05,0.00359508312780327,"TRINITY_DN114971_c3_g3_i5","TRINITY_DN114971_c3_g3","Transcript_189201","gi|831531186|ref|XP_012721096.1| PREDICTED: glycerol-3-phosphate acyltransferase 3-like [Fundulus heteroclitus]"
