"","GeneID","L_goodei_BW_1.quant","L_goodei_BW_2.quant","L_goodei_BW_3.quant","L_goodei_FW_1.quant","L_goodei_FW_2.quant","L_goodei_FW_3.quant","L_goodei_transfer_1.quant","L_goodei_transfer_2.quant","L_goodei_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"6801","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i2","TRINITY_DN122989_c2_g1","Transcript_187820","gi|831485931|ref|XP_012705307.1| PREDICTED: collagen alpha-4(IV) chain-like [Fundulus heteroclitus]"
"6802","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i2","TRINITY_DN122989_c2_g1","Transcript_187820","gi|831562232|ref|XP_012731967.1| PREDICTED: collagen alpha-5(IV) chain-like [Fundulus heteroclitus]"
"6803","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i4","TRINITY_DN122989_c2_g1","Transcript_187823","gi|831557880|ref|XP_012730524.1| PREDICTED: collagen alpha-2(IV) chain [Fundulus heteroclitus]"
"6804","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i6","TRINITY_DN122989_c2_g1","Transcript_187825","gi|831557568|ref|XP_012730418.1| PREDICTED: collagen alpha-5(IV) chain [Fundulus heteroclitus]"
"6805","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i4","TRINITY_DN122989_c2_g1","Transcript_187823","gi|831557564|ref|XP_012730417.1| PREDICTED: collagen alpha-6(IV) chain [Fundulus heteroclitus]"
"6806","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i2","TRINITY_DN122989_c2_g1","Transcript_187820","gi|831557568|ref|XP_012730418.1| PREDICTED: collagen alpha-5(IV) chain [Fundulus heteroclitus]"
"6807","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i4","TRINITY_DN122989_c2_g1","Transcript_187823","gi|831485931|ref|XP_012705307.1| PREDICTED: collagen alpha-4(IV) chain-like [Fundulus heteroclitus]"
"6808","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i4","TRINITY_DN122989_c2_g1","Transcript_187823","gi|831557568|ref|XP_012730418.1| PREDICTED: collagen alpha-5(IV) chain [Fundulus heteroclitus]"
"6809","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i4","TRINITY_DN122989_c2_g1","Transcript_187823","gi|831557877|ref|XP_012730523.1| PREDICTED: collagen alpha-1(IV) chain [Fundulus heteroclitus]"
"6810","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i2","TRINITY_DN122989_c2_g1","Transcript_187820","gi|831562282|ref|XP_012731983.1| PREDICTED: collagen alpha-4(IV) chain-like [Fundulus heteroclitus]"
"6811","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i2","TRINITY_DN122989_c2_g1","Transcript_187820","gi|831557564|ref|XP_012730417.1| PREDICTED: collagen alpha-6(IV) chain [Fundulus heteroclitus]"
"6812","ENSGACP00000005866","36.0227534018258","73.8452747220805","118.874997302195","427.745308275306","231.452352854017","388.202903639337","225.104543769587","173.026550800365","198.203394295859",208.053119895619,-0.817342492014877,0.413000937462554,-1.97903301875431,0.0478122888392831,0.409645502487974,208.053119895619,1.37984208126598,0.419733436356729,3.28742473614435,0.00101108211711621,0.0946372861620769,208.053119895619,-2.19718457328086,0.418063047428094,-5.25562971135059,1.47518836859074e-07,0.000139725993955432,"TRINITY_DN122989_c2_g1_i2","TRINITY_DN122989_c2_g1","Transcript_187820","gi|831485937|ref|XP_012705309.1| PREDICTED: collagen alpha-1(III) chain-like [Fundulus heteroclitus]"
"15112","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i6","TRINITY_DN125348_c2_g1","Transcript_144921","gi|831485937|ref|XP_012705309.1| PREDICTED: collagen alpha-1(III) chain-like [Fundulus heteroclitus]"
"15113","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i6","TRINITY_DN125348_c2_g1","Transcript_144921","gi|831562232|ref|XP_012731967.1| PREDICTED: collagen alpha-5(IV) chain-like [Fundulus heteroclitus]"
"15114","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i1","TRINITY_DN125348_c2_g1","Transcript_144916","gi|831485937|ref|XP_012705309.1| PREDICTED: collagen alpha-1(III) chain-like [Fundulus heteroclitus]"
"15115","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i6","TRINITY_DN125348_c2_g1","Transcript_144921","gi|831557877|ref|XP_012730523.1| PREDICTED: collagen alpha-1(IV) chain [Fundulus heteroclitus]"
"15116","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i8","TRINITY_DN125348_c2_g1","Transcript_144923","gi|831485937|ref|XP_012705309.1| PREDICTED: collagen alpha-1(III) chain-like [Fundulus heteroclitus]"
"15117","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i8","TRINITY_DN125348_c2_g1","Transcript_144923","gi|831485937|ref|XP_012705309.1| PREDICTED: collagen alpha-1(III) chain-like [Fundulus heteroclitus]"
"15118","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i6","TRINITY_DN125348_c2_g1","Transcript_144921","gi|831557568|ref|XP_012730418.1| PREDICTED: collagen alpha-5(IV) chain [Fundulus heteroclitus]"
"15119","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i6","TRINITY_DN125348_c2_g1","Transcript_144921","gi|831525730|ref|XP_012719152.1| PREDICTED: collagen alpha-1(VII) chain [Fundulus heteroclitus]"
"15120","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i4","TRINITY_DN125348_c2_g1","Transcript_144919","gi|831485937|ref|XP_012705309.1| PREDICTED: collagen alpha-1(III) chain-like [Fundulus heteroclitus]"
"15121","ENSONIP00000001340","137.906776689057","260.550302327768","338.60924815563","1198.12173796203","604.713284455411","847.579971906943","397.748347906514","376.574262111529","403.932844378224",507.304086210345,-1.1725968282775,0.351432800345241,-3.33661749024441,0.000848045758683335,0.0509573578658571,507.304086210345,0.674790580082396,0.353721564616799,1.9076885538868,0.0564314819812645,0.566857804863796,507.304086210345,-1.8473874083599,0.352377093879609,-5.24264329449027,1.5829237254813e-07,0.000143683305665042,"TRINITY_DN125348_c2_g1_i6","TRINITY_DN125348_c2_g1","Transcript_144921","gi|831557568|ref|XP_012730418.1| PREDICTED: collagen alpha-5(IV) chain [Fundulus heteroclitus]"
"23824","ENSONIP00000012289","178.346224303313","509.23514598769","140.415078978181","39.8826519226819","12.9929406601502","16.920583859072","26.6995546904203","79.9693344158342","124.71215048435",125.463740589077,1.70034572135349,0.689982057057166,2.46433324455656,0.0137268420622847,0.242459633589774,125.463740589077,-1.84155325360799,0.671277304201524,-2.74335694366801,0.00608145399309212,0.222907273093493,125.463740589077,3.54189897496148,0.684698957093888,5.17292882991176,2.30452809283761e-07,0.000193092863471028,"TRINITY_DN117891_c3_g4_i2","TRINITY_DN117891_c3_g4","Transcript_308776","gi|831481453|ref|XP_012727615.1| PREDICTED: myosin-binding protein C, fast-type [Fundulus heteroclitus]"
"23825","ENSONIP00000012289","178.346224303313","509.23514598769","140.415078978181","39.8826519226819","12.9929406601502","16.920583859072","26.6995546904203","79.9693344158342","124.71215048435",125.463740589077,1.70034572135349,0.689982057057166,2.46433324455656,0.0137268420622847,0.242459633589774,125.463740589077,-1.84155325360799,0.671277304201524,-2.74335694366801,0.00608145399309212,0.222907273093493,125.463740589077,3.54189897496148,0.684698957093888,5.17292882991176,2.30452809283761e-07,0.000193092863471028,"TRINITY_DN117891_c3_g4_i1","TRINITY_DN117891_c3_g4","Transcript_308775","gi|831524112|ref|XP_012718577.1| PREDICTED: myosin-binding protein C, fast-type-like isoform X4 [Fundulus heteroclitus]"
"23826","ENSONIP00000012289","178.346224303313","509.23514598769","140.415078978181","39.8826519226819","12.9929406601502","16.920583859072","26.6995546904203","79.9693344158342","124.71215048435",125.463740589077,1.70034572135349,0.689982057057166,2.46433324455656,0.0137268420622847,0.242459633589774,125.463740589077,-1.84155325360799,0.671277304201524,-2.74335694366801,0.00608145399309212,0.222907273093493,125.463740589077,3.54189897496148,0.684698957093888,5.17292882991176,2.30452809283761e-07,0.000193092863471028,"TRINITY_DN117891_c3_g4_i1","TRINITY_DN117891_c3_g4","Transcript_308775","gi|831488459|ref|XP_012706194.1| PREDICTED: myosin-binding protein C, cardiac-type isoform X2 [Fundulus heteroclitus]"
"23827","ENSONIP00000012289","178.346224303313","509.23514598769","140.415078978181","39.8826519226819","12.9929406601502","16.920583859072","26.6995546904203","79.9693344158342","124.71215048435",125.463740589077,1.70034572135349,0.689982057057166,2.46433324455656,0.0137268420622847,0.242459633589774,125.463740589077,-1.84155325360799,0.671277304201524,-2.74335694366801,0.00608145399309212,0.222907273093493,125.463740589077,3.54189897496148,0.684698957093888,5.17292882991176,2.30452809283761e-07,0.000193092863471028,"TRINITY_DN117891_c3_g5_i1","TRINITY_DN117891_c3_g5","Transcript_308777","gi|831481453|ref|XP_012727615.1| PREDICTED: myosin-binding protein C, fast-type [Fundulus heteroclitus]"
"23828","ENSONIP00000012289","178.346224303313","509.23514598769","140.415078978181","39.8826519226819","12.9929406601502","16.920583859072","26.6995546904203","79.9693344158342","124.71215048435",125.463740589077,1.70034572135349,0.689982057057166,2.46433324455656,0.0137268420622847,0.242459633589774,125.463740589077,-1.84155325360799,0.671277304201524,-2.74335694366801,0.00608145399309212,0.222907273093493,125.463740589077,3.54189897496148,0.684698957093888,5.17292882991176,2.30452809283761e-07,0.000193092863471028,"TRINITY_DN117891_c3_g4_i1","TRINITY_DN117891_c3_g4","Transcript_308775","gi|831524103|ref|XP_012718573.1| PREDICTED: myosin-binding protein C, fast-type-like isoform X1 [Fundulus heteroclitus]"
"23829","ENSONIP00000012289","178.346224303313","509.23514598769","140.415078978181","39.8826519226819","12.9929406601502","16.920583859072","26.6995546904203","79.9693344158342","124.71215048435",125.463740589077,1.70034572135349,0.689982057057166,2.46433324455656,0.0137268420622847,0.242459633589774,125.463740589077,-1.84155325360799,0.671277304201524,-2.74335694366801,0.00608145399309212,0.222907273093493,125.463740589077,3.54189897496148,0.684698957093888,5.17292882991176,2.30452809283761e-07,0.000193092863471028,"TRINITY_DN117891_c3_g4_i1","TRINITY_DN117891_c3_g4","Transcript_308775","gi|831524106|ref|XP_012718574.1| PREDICTED: myosin-binding protein C, fast-type-like isoform X2 [Fundulus heteroclitus]"
"23830","ENSONIP00000012289","178.346224303313","509.23514598769","140.415078978181","39.8826519226819","12.9929406601502","16.920583859072","26.6995546904203","79.9693344158342","124.71215048435",125.463740589077,1.70034572135349,0.689982057057166,2.46433324455656,0.0137268420622847,0.242459633589774,125.463740589077,-1.84155325360799,0.671277304201524,-2.74335694366801,0.00608145399309212,0.222907273093493,125.463740589077,3.54189897496148,0.684698957093888,5.17292882991176,2.30452809283761e-07,0.000193092863471028,"TRINITY_DN117891_c3_g4_i1","TRINITY_DN117891_c3_g4","Transcript_308775","gi|831524109|ref|XP_012718576.1| PREDICTED: myosin-binding protein C, fast-type-like isoform X3 [Fundulus heteroclitus]"
