"","GeneID","F_similis_BW_1.quant","F_similis_BW_2.quant","F_similis_BW_3.quant","F_similis_FW_1.quant","F_similis_FW_2.quant","F_similis_FW_3.quant","F_similis_transfer_1.quant","F_similis_transfer_2.quant","F_similis_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"150946","gi|831534737|ref|XP_012722358.1| PREDICTED: heme oxygenase 2-like [Fundulus heteroclitus]","16.1529354479338","7.91011082270073","8.64736775905422","100.383867513129","101.92237333689","61.5749041673496","40.2179906663456","63.7232565978628","21.7522090030662",46.920557257148,-1.08599416671543,0.517062204974419,-2.10031627968082,0.0357010281282438,0.549311152195165,46.920557257148,1.88739010374952,0.557819170826565,3.38351602536862,0.000715640309361914,0.14557061198439,46.920557257148,-2.97338427046495,0.549581720539773,-5.41026777154203,6.29305811566283e-08,6.32602175341154e-05,"TRINITY_DN154067_c0_g1_i1","TRINITY_DN154067_c0_g1","Transcript_141890","gi|831534743|ref|XP_012722360.1| PREDICTED: heme oxygenase 2-like [Fundulus heteroclitus]"
"150947","gi|831534737|ref|XP_012722358.1| PREDICTED: heme oxygenase 2-like [Fundulus heteroclitus]","16.1529354479338","7.91011082270073","8.64736775905422","100.383867513129","101.92237333689","61.5749041673496","40.2179906663456","63.7232565978628","21.7522090030662",46.920557257148,-1.08599416671543,0.517062204974419,-2.10031627968082,0.0357010281282438,0.549311152195165,46.920557257148,1.88739010374952,0.557819170826565,3.38351602536862,0.000715640309361914,0.14557061198439,46.920557257148,-2.97338427046495,0.549581720539773,-5.41026777154203,6.29305811566283e-08,6.32602175341154e-05,"TRINITY_DN154067_c0_g1_i1","TRINITY_DN154067_c0_g1","Transcript_141890","gi|831534740|ref|XP_012722359.1| PREDICTED: heme oxygenase 2-like [Fundulus heteroclitus]"
"145082","gi|831510232|ref|XP_012713829.1| PREDICTED: high choriolytic enzyme 1-like [Fundulus heteroclitus]","1072.05420323863","1334.956211998","1260.8723006523","5.61911802035658","161.298397476726","63.1275112556281","322.253781124442","237.845795335338","193.279905783917",516.81191387615,1.71283219600095,0.74767949344066,2.290864215252,0.0219712682240747,0.506591422612956,516.81191387615,-2.28260587660171,0.740659255321085,-3.08185695406206,0.00205713667636795,0.284706824071857,516.81191387615,3.99543807260266,0.746005504654162,5.35577559103253,8.51901891673449e-08,7.81897779705501e-05,"TRINITY_DN156742_c0_g1_i1","TRINITY_DN156742_c0_g1","Transcript_299172","gi|831510232|ref|XP_012713829.1| PREDICTED: high choriolytic enzyme 1-like [Fundulus heteroclitus]"
"145083","gi|831510232|ref|XP_012713829.1| PREDICTED: high choriolytic enzyme 1-like [Fundulus heteroclitus]","1072.05420323863","1334.956211998","1260.8723006523","5.61911802035658","161.298397476726","63.1275112556281","322.253781124442","237.845795335338","193.279905783917",516.81191387615,1.71283219600095,0.74767949344066,2.290864215252,0.0219712682240747,0.506591422612956,516.81191387615,-2.28260587660171,0.740659255321085,-3.08185695406206,0.00205713667636795,0.284706824071857,516.81191387615,3.99543807260266,0.746005504654162,5.35577559103253,8.51901891673449e-08,7.81897779705501e-05,"TRINITY_DN156742_c0_g1_i4","TRINITY_DN156742_c0_g1","Transcript_299175","gi|831510232|ref|XP_012713829.1| PREDICTED: high choriolytic enzyme 1-like [Fundulus heteroclitus]"
"140834","gi|831495055|ref|XP_012708534.1| PREDICTED: neoverrucotoxin subunit alpha-like [Fundulus heteroclitus]","225.036887997511","217.682189750735","261.917507585452","9.58683244076525","54.3561500542681","32.8571143813086","117.044759045175","58.048451742299","77.7732473592943",117.144793372979,1.41154640421286,0.548990583903233,2.5711668753533,0.0101356474438968,0.424622515262835,117.144793372979,-1.46926203120975,0.527183267869188,-2.78700429387362,0.00531977741020497,0.476536687287638,117.144793372979,2.88080843542261,0.543055269935932,5.30481627728699,1.12786532375452e-07,9.15739884017612e-05,"TRINITY_DN164115_c4_g1_i1","TRINITY_DN164115_c4_g1","Transcript_246329","gi|831495055|ref|XP_012708534.1| PREDICTED: neoverrucotoxin subunit alpha-like [Fundulus heteroclitus]"
"140835","gi|831495055|ref|XP_012708534.1| PREDICTED: neoverrucotoxin subunit alpha-like [Fundulus heteroclitus]","225.036887997511","217.682189750735","261.917507585452","9.58683244076525","54.3561500542681","32.8571143813086","117.044759045175","58.048451742299","77.7732473592943",117.144793372979,1.41154640421286,0.548990583903233,2.5711668753533,0.0101356474438968,0.424622515262835,117.144793372979,-1.46926203120975,0.527183267869188,-2.78700429387362,0.00531977741020497,0.476536687287638,117.144793372979,2.88080843542261,0.543055269935932,5.30481627728699,1.12786532375452e-07,9.15739884017612e-05,"TRINITY_DN164115_c4_g1_i2","TRINITY_DN164115_c4_g1","Transcript_246330","gi|831495055|ref|XP_012708534.1| PREDICTED: neoverrucotoxin subunit alpha-like [Fundulus heteroclitus]"
"140836","gi|831495055|ref|XP_012708534.1| PREDICTED: neoverrucotoxin subunit alpha-like [Fundulus heteroclitus]","225.036887997511","217.682189750735","261.917507585452","9.58683244076525","54.3561500542681","32.8571143813086","117.044759045175","58.048451742299","77.7732473592943",117.144793372979,1.41154640421286,0.548990583903233,2.5711668753533,0.0101356474438968,0.424622515262835,117.144793372979,-1.46926203120975,0.527183267869188,-2.78700429387362,0.00531977741020497,0.476536687287638,117.144793372979,2.88080843542261,0.543055269935932,5.30481627728699,1.12786532375452e-07,9.15739884017612e-05,"TRINITY_DN164115_c4_g1_i3","TRINITY_DN164115_c4_g1","Transcript_246333","gi|831495055|ref|XP_012708534.1| PREDICTED: neoverrucotoxin subunit alpha-like [Fundulus heteroclitus]"
"148520","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]","202.531591393949","344.305218736931","306.172767697853","38.3762204804823","50.0409098791244","98.6081748314998","90.2292577995146","121.10629225604","89.5672021311195",148.993070578501,0.690372982582417,0.422834909140795,1.63272465839034,0.102526918913368,0.653578680643136,148.993070578501,-1.50722239143171,0.409791649801916,-3.67802123874479,0.000235050391598719,0.0689841971659135,148.993070578501,2.19759537401413,0.416179647433046,5.2804008739223,1.28901547646393e-07,0.000100781913733902,"TRINITY_DN158150_c0_g1_i1","TRINITY_DN158150_c0_g1","Transcript_85531","gi|831522884|ref|XP_012718149.1| PREDICTED: C-reactive protein-like [Fundulus heteroclitus]"
"148521","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]","202.531591393949","344.305218736931","306.172767697853","38.3762204804823","50.0409098791244","98.6081748314998","90.2292577995146","121.10629225604","89.5672021311195",148.993070578501,0.690372982582417,0.422834909140795,1.63272465839034,0.102526918913368,0.653578680643136,148.993070578501,-1.50722239143171,0.409791649801916,-3.67802123874479,0.000235050391598719,0.0689841971659135,148.993070578501,2.19759537401413,0.416179647433046,5.2804008739223,1.28901547646393e-07,0.000100781913733902,"TRINITY_DN158150_c0_g1_i1","TRINITY_DN158150_c0_g1","Transcript_85531","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]"
"148522","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]","202.531591393949","344.305218736931","306.172767697853","38.3762204804823","50.0409098791244","98.6081748314998","90.2292577995146","121.10629225604","89.5672021311195",148.993070578501,0.690372982582417,0.422834909140795,1.63272465839034,0.102526918913368,0.653578680643136,148.993070578501,-1.50722239143171,0.409791649801916,-3.67802123874479,0.000235050391598719,0.0689841971659135,148.993070578501,2.19759537401413,0.416179647433046,5.2804008739223,1.28901547646393e-07,0.000100781913733902,"TRINITY_DN158150_c0_g3_i1","TRINITY_DN158150_c0_g3","Transcript_85533","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]"
"148523","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]","202.531591393949","344.305218736931","306.172767697853","38.3762204804823","50.0409098791244","98.6081748314998","90.2292577995146","121.10629225604","89.5672021311195",148.993070578501,0.690372982582417,0.422834909140795,1.63272465839034,0.102526918913368,0.653578680643136,148.993070578501,-1.50722239143171,0.409791649801916,-3.67802123874479,0.000235050391598719,0.0689841971659135,148.993070578501,2.19759537401413,0.416179647433046,5.2804008739223,1.28901547646393e-07,0.000100781913733902,"TRINITY_DN158150_c0_g1_i1","TRINITY_DN158150_c0_g1","Transcript_85531","gi|831522881|ref|XP_012718148.1| PREDICTED: C-reactive protein-like [Fundulus heteroclitus]"
"148524","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]","202.531591393949","344.305218736931","306.172767697853","38.3762204804823","50.0409098791244","98.6081748314998","90.2292577995146","121.10629225604","89.5672021311195",148.993070578501,0.690372982582417,0.422834909140795,1.63272465839034,0.102526918913368,0.653578680643136,148.993070578501,-1.50722239143171,0.409791649801916,-3.67802123874479,0.000235050391598719,0.0689841971659135,148.993070578501,2.19759537401413,0.416179647433046,5.2804008739223,1.28901547646393e-07,0.000100781913733902,"TRINITY_DN158150_c0_g3_i2","TRINITY_DN158150_c0_g3","Transcript_85534","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]"
"148525","gi|831522887|ref|XP_012718150.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]","202.531591393949","344.305218736931","306.172767697853","38.3762204804823","50.0409098791244","98.6081748314998","90.2292577995146","121.10629225604","89.5672021311195",148.993070578501,0.690372982582417,0.422834909140795,1.63272465839034,0.102526918913368,0.653578680643136,148.993070578501,-1.50722239143171,0.409791649801916,-3.67802123874479,0.000235050391598719,0.0689841971659135,148.993070578501,2.19759537401413,0.416179647433046,5.2804008739223,1.28901547646393e-07,0.000100781913733902,"TRINITY_DN158150_c0_g1_i1","TRINITY_DN158150_c0_g1","Transcript_85531","gi|831522890|ref|XP_012718151.1| PREDICTED: serum amyloid P-component-like [Fundulus heteroclitus]"
"140598","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]","271.613147079141","159.001698044694","270.340013692354","1861.55411941833","656.264209286729","794.976600595958","473.130707632421","349.72849060245","396.496883747089",581.456207788796,-1.44235988263362,0.432548801669043,-3.33455988565474,0.000854345019215832,0.151556498786943,581.456207788796,0.799338052682458,0.433816186170945,1.84257314079904,0.0653913584912668,0.999953844234111,581.456207788796,-2.24169793531607,0.432714530749505,-5.18054693340948,2.21236252699659e-07,0.000161044734292751,"TRINITY_DN167695_c0_g4_i2","TRINITY_DN167695_c0_g4","Transcript_117388","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]"
"140599","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]","271.613147079141","159.001698044694","270.340013692354","1861.55411941833","656.264209286729","794.976600595958","473.130707632421","349.72849060245","396.496883747089",581.456207788796,-1.44235988263362,0.432548801669043,-3.33455988565474,0.000854345019215832,0.151556498786943,581.456207788796,0.799338052682458,0.433816186170945,1.84257314079904,0.0653913584912668,0.999953844234111,581.456207788796,-2.24169793531607,0.432714530749505,-5.18054693340948,2.21236252699659e-07,0.000161044734292751,"TRINITY_DN153952_c7_g1_i1","TRINITY_DN153952_c7_g1","Transcript_327933","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]"
"140600","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]","271.613147079141","159.001698044694","270.340013692354","1861.55411941833","656.264209286729","794.976600595958","473.130707632421","349.72849060245","396.496883747089",581.456207788796,-1.44235988263362,0.432548801669043,-3.33455988565474,0.000854345019215832,0.151556498786943,581.456207788796,0.799338052682458,0.433816186170945,1.84257314079904,0.0653913584912668,0.999953844234111,581.456207788796,-2.24169793531607,0.432714530749505,-5.18054693340948,2.21236252699659e-07,0.000161044734292751,"TRINITY_DN167695_c0_g4_i1","TRINITY_DN167695_c0_g4","Transcript_117387","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]"
"140601","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]","271.613147079141","159.001698044694","270.340013692354","1861.55411941833","656.264209286729","794.976600595958","473.130707632421","349.72849060245","396.496883747089",581.456207788796,-1.44235988263362,0.432548801669043,-3.33455988565474,0.000854345019215832,0.151556498786943,581.456207788796,0.799338052682458,0.433816186170945,1.84257314079904,0.0653913584912668,0.999953844234111,581.456207788796,-2.24169793531607,0.432714530749505,-5.18054693340948,2.21236252699659e-07,0.000161044734292751,"TRINITY_DN153952_c7_g1_i2","TRINITY_DN153952_c7_g1","Transcript_327934","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]"
"140602","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]","271.613147079141","159.001698044694","270.340013692354","1861.55411941833","656.264209286729","794.976600595958","473.130707632421","349.72849060245","396.496883747089",581.456207788796,-1.44235988263362,0.432548801669043,-3.33455988565474,0.000854345019215832,0.151556498786943,581.456207788796,0.799338052682458,0.433816186170945,1.84257314079904,0.0653913584912668,0.999953844234111,581.456207788796,-2.24169793531607,0.432714530749505,-5.18054693340948,2.21236252699659e-07,0.000161044734292751,"TRINITY_DN167695_c0_g4_i3","TRINITY_DN167695_c0_g4","Transcript_117389","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]"
"140603","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]","271.613147079141","159.001698044694","270.340013692354","1861.55411941833","656.264209286729","794.976600595958","473.130707632421","349.72849060245","396.496883747089",581.456207788796,-1.44235988263362,0.432548801669043,-3.33455988565474,0.000854345019215832,0.151556498786943,581.456207788796,0.799338052682458,0.433816186170945,1.84257314079904,0.0653913584912668,0.999953844234111,581.456207788796,-2.24169793531607,0.432714530749505,-5.18054693340948,2.21236252699659e-07,0.000161044734292751,"TRINITY_DN167695_c0_g3_i1","TRINITY_DN167695_c0_g3","Transcript_117386","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]"
"140604","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]","271.613147079141","159.001698044694","270.340013692354","1861.55411941833","656.264209286729","794.976600595958","473.130707632421","349.72849060245","396.496883747089",581.456207788796,-1.44235988263362,0.432548801669043,-3.33455988565474,0.000854345019215832,0.151556498786943,581.456207788796,0.799338052682458,0.433816186170945,1.84257314079904,0.0653913584912668,0.999953844234111,581.456207788796,-2.24169793531607,0.432714530749505,-5.18054693340948,2.21236252699659e-07,0.000161044734292751,"TRINITY_DN264891_c0_g1_i1","TRINITY_DN264891_c0_g1","Transcript_389031","gi|831493901|ref|XP_012708123.1| PREDICTED: uncharacterized protein LOC105917773 [Fundulus heteroclitus]"
"143934","gi|831506468|ref|XP_012712549.1| PREDICTED: uncharacterized protein LOC105921387 [Fundulus heteroclitus]","19.0729179819864","24.6500683302195","10.7748516205512","209.939855379171","71.5806174115819","86.0884943046008","38.5021278227558","36.3267933325745","37.7121485014309",59.4053194094302,-1.71010220001381,0.521992950681249,-3.2761020963635,0.00105250505555244,0.170463148412592,59.4053194094302,1.04129311802622,0.546514422059371,1.90533511284556,0.0567365239528907,0.999953844234111,59.4053194094302,-2.75139531804003,0.534010071776099,-5.15232851112523,2.57271844574384e-07,0.000181033621298842,"TRINITY_DN157315_c0_g1_i1","TRINITY_DN157315_c0_g1","Transcript_329756","gi|831506468|ref|XP_012712549.1| PREDICTED: uncharacterized protein LOC105921387 [Fundulus heteroclitus]"
"123420","ENSXMAP00000017217","148.371128922321","99.5131085521185","158.257992632896","1063.66955910832","394.286708701792","389.559337311967","255.222629686237","285.235601711165","274.139704339951",340.917307885197,-1.18332202614313,0.432418077169987,-2.73652302856421,0.00620922488539221,0.38460791290191,340.917307885197,1.00272837495415,0.436050802557368,2.29956777759223,0.0214727193790229,0.893561577890121,340.917307885197,-2.18605040109728,0.434319646892456,-5.03327541532695,4.82169618950336e-07,0.000299370607530635,"TRINITY_DN160733_c0_g1_i1","TRINITY_DN160733_c0_g1","Transcript_112639","gi|831557078|ref|XP_012730259.1| PREDICTED: pentraxin-related protein PTX3 [Fundulus heteroclitus]"
"155964","gi|831559519|ref|XP_012731073.1| PREDICTED: uncharacterized protein LOC105935288 isoform X1 [Fundulus heteroclitus]","13.6013992981515","15.875949956579","24.4425311667072","91.1594788460196","70.2174105986159","106.779278102986","27.351941976761","17.3000145392827","43.9237495329613",45.6279726686738,-1.63562643508405,0.467471794784257,-3.49887726560894,0.000467221594611871,0.106054278088781,45.6279726686738,0.695153605805766,0.479543597520129,1.44961502854094,0.147165902762271,0.999953844234111,45.6279726686738,-2.33078004088981,0.465608312932977,-5.00588150200256,5.56069596049238e-07,0.000335389404931412,"TRINITY_DN160514_c3_g1_i2","TRINITY_DN160514_c3_g1","Transcript_268011","gi|831559525|ref|XP_012731075.1| PREDICTED: uncharacterized protein LOC105935288 isoform X1 [Fundulus heteroclitus]"
"155965","gi|831559519|ref|XP_012731073.1| PREDICTED: uncharacterized protein LOC105935288 isoform X1 [Fundulus heteroclitus]","13.6013992981515","15.875949956579","24.4425311667072","91.1594788460196","70.2174105986159","106.779278102986","27.351941976761","17.3000145392827","43.9237495329613",45.6279726686738,-1.63562643508405,0.467471794784257,-3.49887726560894,0.000467221594611871,0.106054278088781,45.6279726686738,0.695153605805766,0.479543597520129,1.44961502854094,0.147165902762271,0.999953844234111,45.6279726686738,-2.33078004088981,0.465608312932977,-5.00588150200256,5.56069596049238e-07,0.000335389404931412,"TRINITY_DN160514_c3_g1_i2","TRINITY_DN160514_c3_g1","Transcript_268011","gi|831559519|ref|XP_012731073.1| PREDICTED: uncharacterized protein LOC105935288 isoform X1 [Fundulus heteroclitus]"
"155966","gi|831559519|ref|XP_012731073.1| PREDICTED: uncharacterized protein LOC105935288 isoform X1 [Fundulus heteroclitus]","13.6013992981515","15.875949956579","24.4425311667072","91.1594788460196","70.2174105986159","106.779278102986","27.351941976761","17.3000145392827","43.9237495329613",45.6279726686738,-1.63562643508405,0.467471794784257,-3.49887726560894,0.000467221594611871,0.106054278088781,45.6279726686738,0.695153605805766,0.479543597520129,1.44961502854094,0.147165902762271,0.999953844234111,45.6279726686738,-2.33078004088981,0.465608312932977,-5.00588150200256,5.56069596049238e-07,0.000335389404931412,"TRINITY_DN160514_c3_g1_i1","TRINITY_DN160514_c3_g1","Transcript_268010","gi|831559528|ref|XP_012731076.1| PREDICTED: uncharacterized protein LOC105935288 isoform X2 [Fundulus heteroclitus]"
