"","GeneID","F_rathbuni_BW_1.quant","F_rathbuni_BW_2.quant","F_rathbuni_BW_3.quant","F_rathbuni_FW_1.quant","F_rathbuni_FW_2.quant","F_rathbuni_FW_3.quant","F_rathbuni_transfer_1.quant","F_rathbuni_transfer_2.quant","F_rathbuni_transfer_3.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","baseMean_BW_v_FW","log2FC_BW_v_FW","lfcSE_BW_v_FW","stat_BW_v_FW","pvalue_BW_v_FW","padj_BW_v_FW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"106404","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g1_i8","TRINITY_DN156696_c2_g1","Transcript_192067","gi|831527844|ref|XP_012719904.1| PREDICTED: target of Nesh-SH3 isoform X1 [Fundulus heteroclitus]"
"106405","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i3","TRINITY_DN160814_c6_g2","Transcript_209294","gi|831527844|ref|XP_012719904.1| PREDICTED: target of Nesh-SH3 isoform X1 [Fundulus heteroclitus]"
"106406","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i5","TRINITY_DN160814_c6_g2","Transcript_209296","gi|831527847|ref|XP_012719906.1| PREDICTED: target of Nesh-SH3 isoform X2 [Fundulus heteroclitus]"
"106407","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g2_i1","TRINITY_DN156696_c2_g2","Transcript_192069","gi|831527847|ref|XP_012719906.1| PREDICTED: target of Nesh-SH3 isoform X2 [Fundulus heteroclitus]"
"106408","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g1_i4","TRINITY_DN156696_c2_g1","Transcript_192063","gi|831527853|ref|XP_012719908.1| PREDICTED: target of Nesh-SH3 isoform X4 [Fundulus heteroclitus]"
"106409","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g1_i3","TRINITY_DN156696_c2_g1","Transcript_192062","gi|831527847|ref|XP_012719906.1| PREDICTED: target of Nesh-SH3 isoform X2 [Fundulus heteroclitus]"
"106410","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g2_i1","TRINITY_DN156696_c2_g2","Transcript_192069","gi|831527844|ref|XP_012719904.1| PREDICTED: target of Nesh-SH3 isoform X1 [Fundulus heteroclitus]"
"106411","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i5","TRINITY_DN160814_c6_g2","Transcript_209296","gi|831527853|ref|XP_012719908.1| PREDICTED: target of Nesh-SH3 isoform X4 [Fundulus heteroclitus]"
"106412","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g1_i2","TRINITY_DN156696_c2_g1","Transcript_192061","gi|831527853|ref|XP_012719908.1| PREDICTED: target of Nesh-SH3 isoform X4 [Fundulus heteroclitus]"
"106413","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i1","TRINITY_DN160814_c6_g2","Transcript_209292","gi|831527847|ref|XP_012719906.1| PREDICTED: target of Nesh-SH3 isoform X2 [Fundulus heteroclitus]"
"106414","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i1","TRINITY_DN160814_c6_g2","Transcript_209292","gi|831527844|ref|XP_012719904.1| PREDICTED: target of Nesh-SH3 isoform X1 [Fundulus heteroclitus]"
"106415","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g2_i1","TRINITY_DN156696_c2_g2","Transcript_192069","gi|831527850|ref|XP_012719907.1| PREDICTED: target of Nesh-SH3 isoform X3 [Fundulus heteroclitus]"
"106416","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i3","TRINITY_DN160814_c6_g2","Transcript_209294","gi|831527850|ref|XP_012719907.1| PREDICTED: target of Nesh-SH3 isoform X3 [Fundulus heteroclitus]"
"106417","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g1_i3","TRINITY_DN156696_c2_g1","Transcript_192062","gi|831527853|ref|XP_012719908.1| PREDICTED: target of Nesh-SH3 isoform X4 [Fundulus heteroclitus]"
"106418","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i2","TRINITY_DN160814_c6_g2","Transcript_209293","gi|831527853|ref|XP_012719908.1| PREDICTED: target of Nesh-SH3 isoform X4 [Fundulus heteroclitus]"
"106419","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i2","TRINITY_DN160814_c6_g2","Transcript_209293","gi|831527850|ref|XP_012719907.1| PREDICTED: target of Nesh-SH3 isoform X3 [Fundulus heteroclitus]"
"106420","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i6","TRINITY_DN160814_c6_g2","Transcript_209297","gi|831527853|ref|XP_012719908.1| PREDICTED: target of Nesh-SH3 isoform X4 [Fundulus heteroclitus]"
"106421","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i1","TRINITY_DN160814_c6_g2","Transcript_209292","gi|831527853|ref|XP_012719908.1| PREDICTED: target of Nesh-SH3 isoform X4 [Fundulus heteroclitus]"
"106422","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g1_i3","TRINITY_DN156696_c2_g1","Transcript_192062","gi|831527844|ref|XP_012719904.1| PREDICTED: target of Nesh-SH3 isoform X1 [Fundulus heteroclitus]"
"106423","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i4","TRINITY_DN160814_c6_g2","Transcript_209295","gi|831527853|ref|XP_012719908.1| PREDICTED: target of Nesh-SH3 isoform X4 [Fundulus heteroclitus]"
"106424","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i1","TRINITY_DN160814_c6_g2","Transcript_209292","gi|831527850|ref|XP_012719907.1| PREDICTED: target of Nesh-SH3 isoform X3 [Fundulus heteroclitus]"
"106425","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i2","TRINITY_DN160814_c6_g2","Transcript_209293","gi|831527844|ref|XP_012719904.1| PREDICTED: target of Nesh-SH3 isoform X1 [Fundulus heteroclitus]"
"106426","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN156696_c2_g1_i6","TRINITY_DN156696_c2_g1","Transcript_192065","gi|831527844|ref|XP_012719904.1| PREDICTED: target of Nesh-SH3 isoform X1 [Fundulus heteroclitus]"
"106427","ENSXMAP00000011233","389.221022437544","404.07498567023","379.630966941468","214.479712174261","395.201002472725","254.794937738849","187.849335790786","155.830413813288","151.426738983649",281.389901780311,-0.811806829361903,0.254396364314929,-3.19111018566653,0.00141727218364818,0.0564810703597694,281.389901780311,-1.24087392001311,0.255419689119992,-4.8581764557319,1.18471805921786e-06,0.00059334629465828,281.389901780311,0.429067090651205,0.250993844850957,1.70947256059602,0.0873634502208177,0.722353383934429,"TRINITY_DN160814_c6_g2_i4","TRINITY_DN160814_c6_g2","Transcript_209295","gi|831527850|ref|XP_012719907.1| PREDICTED: target of Nesh-SH3 isoform X3 [Fundulus heteroclitus]"
